scenario	accession	genus	domain	neighbour	dist	class	same_genus
novel_species	GCA_001577775.1	Pyrococcus	Archaea	GCA_002214605.1	0.111429	inter_genus	0
as_reported	GCA_001592435.1	Thermococcus	Archaea	GCA_000009965.1	0.095656	congeneric	1
no_self_strain	GCA_001592435.1	Thermococcus	Archaea	GCA_000009965.1	0.095656	congeneric	1
novel_species	GCA_001592435.1	Thermococcus	Archaea	GCA_000009965.1	0.095656	congeneric	1
as_reported	GCA_001602375.1	Methanoculleus	Archaea	GCA_001017125.1	0.071657	congeneric	1
no_self_strain	GCA_001602375.1	Methanoculleus	Archaea	GCA_001017125.1	0.071657	congeneric	1
novel_species	GCA_001602375.1	Methanoculleus	Archaea	GCA_001017125.1	0.071657	congeneric	1
as_reported	GCA_001639275.1	Methanobrevibacter	Archaea	GCA_002252585.1	0.201619	congeneric	1
no_self_strain	GCA_001639275.1	Methanobrevibacter	Archaea	GCA_002252585.1	0.201619	congeneric	1
novel_species	GCA_001639275.1	Methanobrevibacter	Archaea	GCA_002252585.1	0.201619	congeneric	1
as_reported	GCA_001647085.1	Thermococcus	Archaea	GCA_000018365.1	0.091653	congeneric	1
no_self_strain	GCA_001647085.1	Thermococcus	Archaea	GCA_000018365.1	0.091653	congeneric	1
novel_species	GCA_001647085.1	Thermococcus	Archaea	GCA_000018365.1	0.091653	congeneric	1
as_reported	GCA_001886955.1	Halodesulfurarchaeum	Archaea	GCA_001011115.1	0.237820	inter_genus	0
no_self_strain	GCA_001886955.1	Halodesulfurarchaeum	Archaea	GCA_001011115.1	0.237820	inter_genus	0
novel_species	GCA_001886955.1	Halodesulfurarchaeum	Archaea	GCA_001011115.1	0.237820	inter_genus	0
as_reported	GCA_001888095.1	Methanohalophilus	Archaea	GCA_900177455.1	0.001096	same_strain	1
no_self_strain	GCA_001888095.1	Methanohalophilus	Archaea	GCA_002761295.1	0.001111	same_species	1
novel_species	GCA_001888095.1	Methanohalophilus	Archaea	GCA_017874375.1	0.287309	congeneric	1
as_reported	GCA_002078355.1	Ferroplasma	Archaea	GCA_000152265.2	0.023316	congeneric	1
no_self_strain	GCA_002078355.1	Ferroplasma	Archaea	GCA_000152265.2	0.023316	congeneric	1
novel_species	GCA_002078355.1	Ferroplasma	Archaea	GCA_000152265.2	0.023316	congeneric	1
as_reported	GCA_002114285.1	Halorubrum	Archaea	GCA_000421805.1	0.000493	same_strain	1
no_self_strain	GCA_002114285.1	Halorubrum	Archaea	GCA_900188075.1	0.013928	same_species	1
novel_species	GCA_002114285.1	Halorubrum	Archaea	GCA_000337335.1	0.088627	congeneric	1
as_reported	GCA_002153915.1	Methanonatronarchaeum	Archaea	GCA_900129705.1	0.353280	inter_genus	0
no_self_strain	GCA_002153915.1	Methanonatronarchaeum	Archaea	GCA_900129705.1	0.353280	inter_genus	0
novel_species	GCA_002153915.1	Methanonatronarchaeum	Archaea	GCA_900129705.1	0.353280	inter_genus	0
as_reported	GCA_002156705.1	Natrarchaeobaculum	Archaea	GCA_000337215.1	0.175506	inter_genus	0
no_self_strain	GCA_002156705.1	Natrarchaeobaculum	Archaea	GCA_000337215.1	0.175506	inter_genus	0
novel_species	GCA_002156705.1	Natrarchaeobaculum	Archaea	GCA_000337215.1	0.175506	inter_genus	0
as_reported	GCA_002214365.1	Thermococcus	Archaea	GCA_002214565.1	0.161822	congeneric	1
no_self_strain	GCA_002214365.1	Thermococcus	Archaea	GCA_002214565.1	0.161822	congeneric	1
novel_species	GCA_002214365.1	Thermococcus	Archaea	GCA_002214565.1	0.161822	congeneric	1
as_reported	GCA_002214385.1	Thermococcus	Archaea	GCA_002214485.1	0.116659	congeneric	1
no_self_strain	GCA_002214385.1	Thermococcus	Archaea	GCA_002214485.1	0.116659	congeneric	1
novel_species	GCA_002214385.1	Thermococcus	Archaea	GCA_002214485.1	0.116659	congeneric	1
as_reported	GCA_002214465.1	Thermococcus	Archaea	GCA_000265525.1	0.094438	congeneric	1
no_self_strain	GCA_002214465.1	Thermococcus	Archaea	GCA_000265525.1	0.094438	congeneric	1
novel_species	GCA_002214465.1	Thermococcus	Archaea	GCA_000265525.1	0.094438	congeneric	1
as_reported	GCA_002214485.1	Thermococcus	Archaea	GCA_002214385.1	0.116659	congeneric	1
no_self_strain	GCA_002214485.1	Thermococcus	Archaea	GCA_002214385.1	0.116659	congeneric	1
novel_species	GCA_002214485.1	Thermococcus	Archaea	GCA_002214385.1	0.116659	congeneric	1
as_reported	GCA_002214505.1	Thermococcus	Archaea	GCA_001484195.1	0.145727	congeneric	1
no_self_strain	GCA_002214505.1	Thermococcus	Archaea	GCA_001484195.1	0.145727	congeneric	1
novel_species	GCA_002214505.1	Thermococcus	Archaea	GCA_001484195.1	0.145727	congeneric	1
as_reported	GCA_002214545.1	Thermococcus	Archaea	GCA_900109425.1	0.000052	same_species	1
no_self_strain	GCA_002214545.1	Thermococcus	Archaea	GCA_900109425.1	0.000052	same_species	1
novel_species	GCA_002214545.1	Thermococcus	Archaea	GCA_024707485.1	0.065624	congeneric	1
as_reported	GCA_002214565.1	Thermococcus	Archaea	GCA_008152015.1	0.113634	congeneric	1
no_self_strain	GCA_002214565.1	Thermococcus	Archaea	GCA_008152015.1	0.113634	congeneric	1
novel_species	GCA_002214565.1	Thermococcus	Archaea	GCA_008152015.1	0.113634	congeneric	1
as_reported	GCA_002214585.1	Thermococcus	Archaea	GCA_002214505.1	0.153528	congeneric	1
no_self_strain	GCA_002214585.1	Thermococcus	Archaea	GCA_002214505.1	0.153528	congeneric	1
novel_species	GCA_002214585.1	Thermococcus	Archaea	GCA_002214505.1	0.153528	congeneric	1
as_reported	GCA_002214605.1	Thermococcus	Archaea	GCA_001577775.1	0.111429	inter_genus	0
no_self_strain	GCA_002214605.1	Thermococcus	Archaea	GCA_001577775.1	0.111429	inter_genus	0
novel_species	GCA_002214605.1	Thermococcus	Archaea	GCA_001577775.1	0.111429	inter_genus	0
as_reported	GCA_002252585.1	Methanobrevibacter	Archaea	GCA_000016525.1	0.053609	congeneric	1
no_self_strain	GCA_002252585.1	Methanobrevibacter	Archaea	GCA_000016525.1	0.053609	congeneric	1
novel_species	GCA_002252585.1	Methanobrevibacter	Archaea	GCA_000016525.1	0.053609	congeneric	1
as_reported	GCA_002252985.1	Halorubrum	Archaea	GCA_001542905.1	0.060691	congeneric	1
no_self_strain	GCA_002252985.1	Halorubrum	Archaea	GCA_001542905.1	0.060691	congeneric	1
novel_species	GCA_002252985.1	Halorubrum	Archaea	GCA_001542905.1	0.060691	congeneric	1
as_reported	GCA_002286985.1	Halorubrum	Archaea	GCA_004114995.1	0.084330	congeneric	1
no_self_strain	GCA_002286985.1	Halorubrum	Archaea	GCA_004114995.1	0.084330	congeneric	1
novel_species	GCA_002286985.1	Halorubrum	Archaea	GCA_004114995.1	0.084330	congeneric	1
as_reported	GCA_002287195.1	Methanosphaera	Archaea	GCA_003149675.1	0.000944	same_species	1
no_self_strain	GCA_002287195.1	Methanosphaera	Archaea	GCA_003149675.1	0.000944	same_species	1
novel_species	GCA_002287195.1	Methanosphaera	Archaea	GCA_028890305.1	0.212502	congeneric	1
as_reported	GCA_002379115.1	Halorubrum	Archaea	GCA_900188075.1	0.000388	same_species	1
no_self_strain	GCA_002379115.1	Halorubrum	Archaea	GCA_900188075.1	0.000388	same_species	1
novel_species	GCA_002379115.1	Halorubrum	Archaea	GCA_000337335.1	0.089416	congeneric	1
as_reported	GCA_002727125.1	Halorubrum	Archaea	GCA_002286985.1	0.094438	congeneric	1
no_self_strain	GCA_002727125.1	Halorubrum	Archaea	GCA_002286985.1	0.094438	congeneric	1
novel_species	GCA_002727125.1	Halorubrum	Archaea	GCA_002286985.1	0.094438	congeneric	1
as_reported	GCA_002761295.1	Methanohalophilus	Archaea	GCA_900177455.1	0.000029	same_species	1
no_self_strain	GCA_002761295.1	Methanohalophilus	Archaea	GCA_900177455.1	0.000029	same_species	1
novel_species	GCA_002761295.1	Methanohalophilus	Archaea	GCA_017874375.1	0.287309	congeneric	1
as_reported	GCA_002788215.1	Halohasta	Archaea	GCA_900109065.1	0.000136	same_species	1
no_self_strain	GCA_002788215.1	Halohasta	Archaea	GCA_900109065.1	0.000136	same_species	1
novel_species	GCA_002788215.1	Halohasta	Archaea	GCA_042677985.1	0.150633	congeneric	1
as_reported	GCA_002813695.1	Methanobacterium	Archaea	GCA_029848115.1	0.172635	congeneric	1
no_self_strain	GCA_002813695.1	Methanobacterium	Archaea	GCA_029848115.1	0.172635	congeneric	1
novel_species	GCA_002813695.1	Methanobacterium	Archaea	GCA_029848115.1	0.172635	congeneric	1
as_reported	GCA_002844195.1	Halegenticoccus	Archaea	GCA_004116405.1	0.136788	congeneric	1
no_self_strain	GCA_002844195.1	Halegenticoccus	Archaea	GCA_004116405.1	0.136788	congeneric	1
novel_species	GCA_002844195.1	Halegenticoccus	Archaea	GCA_004116405.1	0.136788	congeneric	1
as_reported	GCA_002855455.1	Natronobacterium	Archaea	GCA_900114025.1	0.000131	same_species	1
no_self_strain	GCA_002855455.1	Natronobacterium	Archaea	GCA_900114025.1	0.000131	same_species	1
novel_species	GCA_002855455.1	Natronobacterium	Archaea	GCA_000336655.1	0.165251	congeneric	1
as_reported	GCA_002906575.1	Salinigranum	Archaea	GCA_007004735.1	0.131119	congeneric	1
no_self_strain	GCA_002906575.1	Salinigranum	Archaea	GCA_007004735.1	0.131119	congeneric	1
novel_species	GCA_002906575.1	Salinigranum	Archaea	GCA_007004735.1	0.131119	congeneric	1
as_reported	GCA_002952775.1	Halalkaliarchaeum	Archaea	GCA_000337395.1	0.220489	inter_genus	0
no_self_strain	GCA_002952775.1	Halalkaliarchaeum	Archaea	GCA_000337395.1	0.220489	inter_genus	0
novel_species	GCA_002952775.1	Halalkaliarchaeum	Archaea	GCA_000337395.1	0.220489	inter_genus	0
as_reported	GCA_003058365.1	Halococcoides	Archaea	GCA_000215915.3	0.233808	inter_genus	0
no_self_strain	GCA_003058365.1	Halococcoides	Archaea	GCA_000215915.3	0.233808	inter_genus	0
novel_species	GCA_003058365.1	Halococcoides	Archaea	GCA_000215915.3	0.233808	inter_genus	0
as_reported	GCA_003111605.1	Methanobrevibacter	Archaea	GCA_000016525.1	0.189679	congeneric	1
no_self_strain	GCA_003111605.1	Methanobrevibacter	Archaea	GCA_000016525.1	0.189679	congeneric	1
novel_species	GCA_003111605.1	Methanobrevibacter	Archaea	GCA_000016525.1	0.189679	congeneric	1
as_reported	GCA_003149675.1	Methanosphaera	Archaea	GCA_002287195.1	0.000944	same_species	1
no_self_strain	GCA_003149675.1	Methanosphaera	Archaea	GCA_002287195.1	0.000944	same_species	1
novel_species	GCA_003149675.1	Methanosphaera	Archaea	GCA_028890305.1	0.209345	congeneric	1
as_reported	GCA_003173335.1	Methanospirillum	Archaea	GCA_046244385.1	0.000074	same_species	1
no_self_strain	GCA_003173335.1	Methanospirillum	Archaea	GCA_046244385.1	0.000074	same_species	1
novel_species	GCA_003173335.1	Methanospirillum	Archaea	GCA_018502485.1	0.218593	congeneric	1
as_reported	GCA_003173355.1	Methanospirillum	Archaea	GCA_046195335.1	0.000010	same_species	1
no_self_strain	GCA_003173355.1	Methanospirillum	Archaea	GCA_046195335.1	0.000010	same_species	1
novel_species	GCA_003173355.1	Methanospirillum	Archaea	GCA_046244385.1	0.291447	congeneric	1
as_reported	GCA_003201675.2	Metallosphaera	Archaea	GCA_022064045.1	0.231311	congeneric	1
no_self_strain	GCA_003201675.2	Metallosphaera	Archaea	GCA_022064045.1	0.231311	congeneric	1
novel_species	GCA_003201675.2	Metallosphaera	Archaea	GCA_022064045.1	0.231311	congeneric	1
as_reported	GCA_003201765.2	Acidianus	Archaea	GCA_009729015.1	0.263022	congeneric	1
no_self_strain	GCA_003201765.2	Acidianus	Archaea	GCA_009729015.1	0.263022	congeneric	1
novel_species	GCA_003201765.2	Acidianus	Archaea	GCA_009729015.1	0.263022	congeneric	1
as_reported	GCA_003201835.2	Acidianus	Archaea	GCA_000022485.1	0.209345	inter_genus	0
no_self_strain	GCA_003201835.2	Acidianus	Archaea	GCA_000022485.1	0.209345	inter_genus	0
novel_species	GCA_003201835.2	Acidianus	Archaea	GCA_000022485.1	0.209345	inter_genus	0
as_reported	GCA_003336245.1	Haloplanus	Archaea	GCA_003342675.1	0.090058	congeneric	1
no_self_strain	GCA_003336245.1	Haloplanus	Archaea	GCA_003342675.1	0.090058	congeneric	1
novel_species	GCA_003336245.1	Haloplanus	Archaea	GCA_003342675.1	0.090058	congeneric	1
as_reported	GCA_003342675.1	Haloplanus	Archaea	GCA_003336245.1	0.090058	congeneric	1
no_self_strain	GCA_003342675.1	Haloplanus	Archaea	GCA_003336245.1	0.090058	congeneric	1
novel_species	GCA_003342675.1	Haloplanus	Archaea	GCA_003336245.1	0.090058	congeneric	1
as_reported	GCA_003369835.1	Halorussus	Archaea	GCA_024218795.1	0.145921	congeneric	1
no_self_strain	GCA_003369835.1	Halorussus	Archaea	GCA_024218795.1	0.145921	congeneric	1
novel_species	GCA_003369835.1	Halorussus	Archaea	GCA_024218795.1	0.145921	congeneric	1
as_reported	GCA_003382685.1	Halorussus	Archaea	GCA_004765805.1	0.126593	congeneric	1
no_self_strain	GCA_003382685.1	Halorussus	Archaea	GCA_004765805.1	0.126593	congeneric	1
novel_species	GCA_003382685.1	Halorussus	Archaea	GCA_004765805.1	0.126593	congeneric	1
as_reported	GCA_003385755.1	Methanothermobacter	Archaea	GCA_027555045.1	0.014704	congeneric	1
no_self_strain	GCA_003385755.1	Methanothermobacter	Archaea	GCA_027555045.1	0.014704	congeneric	1
novel_species	GCA_003385755.1	Methanothermobacter	Archaea	GCA_027555045.1	0.014704	congeneric	1
as_reported	GCA_003605575.1	Halonotius	Archaea	GCA_003605635.1	0.100776	congeneric	1
no_self_strain	GCA_003605575.1	Halonotius	Archaea	GCA_003605635.1	0.100776	congeneric	1
novel_species	GCA_003605575.1	Halonotius	Archaea	GCA_003605635.1	0.100776	congeneric	1
as_reported	GCA_003605635.1	Halonotius	Archaea	GCA_003605575.1	0.100776	congeneric	1
no_self_strain	GCA_003605635.1	Halonotius	Archaea	GCA_003605575.1	0.100776	congeneric	1
novel_species	GCA_003605635.1	Halonotius	Archaea	GCA_003605575.1	0.100776	congeneric	1
as_reported	GCA_003610195.1	Halopiger	Archaea	GCA_000217715.1	0.079608	congeneric	1
no_self_strain	GCA_003610195.1	Halopiger	Archaea	GCA_000217715.1	0.079608	congeneric	1
novel_species	GCA_003610195.1	Halopiger	Archaea	GCA_000217715.1	0.079608	congeneric	1
as_reported	GCA_003675855.1	Halostella	Archaea	GCA_004785955.1	0.105889	congeneric	1
no_self_strain	GCA_003675855.1	Halostella	Archaea	GCA_004785955.1	0.105889	congeneric	1
novel_species	GCA_003675855.1	Halostella	Archaea	GCA_004785955.1	0.105889	congeneric	1
as_reported	GCA_003675875.1	Halostella	Archaea	GCA_004785955.1	0.146509	congeneric	1
no_self_strain	GCA_003675875.1	Halostella	Archaea	GCA_004785955.1	0.146509	congeneric	1
novel_species	GCA_003675875.1	Halostella	Archaea	GCA_004785955.1	0.146509	congeneric	1
as_reported	GCA_003688715.1	Haloplanus	Archaea	GCA_003856835.1	0.000014	same_species	1
no_self_strain	GCA_003688715.1	Haloplanus	Archaea	GCA_003856835.1	0.000014	same_species	1
novel_species	GCA_003688715.1	Haloplanus	Archaea	GCA_003342675.1	0.120456	congeneric	1
as_reported	GCA_003722115.1	Methanohalophilus	Archaea	GCA_900177455.1	0.000036	same_strain	1
no_self_strain	GCA_003722115.1	Methanohalophilus	Archaea	GCA_002761295.1	0.000050	same_species	1
novel_species	GCA_003722115.1	Methanohalophilus	Archaea	GCA_017874375.1	0.287309	congeneric	1
as_reported	GCA_003730195.1	Halosimplex	Archaea	GCA_051414035.1	0.120677	congeneric	1
no_self_strain	GCA_003730195.1	Halosimplex	Archaea	GCA_051414035.1	0.120677	congeneric	1
novel_species	GCA_003730195.1	Halosimplex	Archaea	GCA_051414035.1	0.120677	congeneric	1
as_reported	GCA_003814835.1	Methanobrevibacter	Archaea	GCA_001639275.1	0.204284	congeneric	1
no_self_strain	GCA_003814835.1	Methanobrevibacter	Archaea	GCA_001639275.1	0.204284	congeneric	1
novel_species	GCA_003814835.1	Methanobrevibacter	Archaea	GCA_001639275.1	0.204284	congeneric	1
as_reported	GCA_003841465.1	Natrarchaeobius	Archaea	GCA_003841505.1	0.148731	congeneric	1
no_self_strain	GCA_003841465.1	Natrarchaeobius	Archaea	GCA_003841505.1	0.148731	congeneric	1
novel_species	GCA_003841465.1	Natrarchaeobius	Archaea	GCA_003841505.1	0.148731	congeneric	1
as_reported	GCA_003841485.1	Natrarchaeobius	Archaea	GCA_003841465.1	0.166759	congeneric	1
no_self_strain	GCA_003841485.1	Natrarchaeobius	Archaea	GCA_003841465.1	0.166759	congeneric	1
novel_species	GCA_003841485.1	Natrarchaeobius	Archaea	GCA_003841465.1	0.166759	congeneric	1
as_reported	GCA_003841505.1	Natrarchaeobius	Archaea	GCA_003841465.1	0.148731	congeneric	1
no_self_strain	GCA_003841505.1	Natrarchaeobius	Archaea	GCA_003841465.1	0.148731	congeneric	1
novel_species	GCA_003841505.1	Natrarchaeobius	Archaea	GCA_003841465.1	0.148731	congeneric	1
as_reported	GCA_003856835.1	Haloplanus	Archaea	GCA_003688715.1	0.000014	same_species	1
no_self_strain	GCA_003856835.1	Haloplanus	Archaea	GCA_003688715.1	0.000014	same_species	1
novel_species	GCA_003856835.1	Haloplanus	Archaea	GCA_003342675.1	0.120456	congeneric	1
as_reported	GCA_003862495.1	Halocatena	Archaea	GCA_023115355.1	0.120788	congeneric	1
no_self_strain	GCA_003862495.1	Halocatena	Archaea	GCA_023115355.1	0.120788	congeneric	1
novel_species	GCA_003862495.1	Halocatena	Archaea	GCA_023115355.1	0.120788	congeneric	1
as_reported	GCA_003977755.1	Haloterrigena	Archaea	GCA_013342145.1	0.053363	congeneric	1
no_self_strain	GCA_003977755.1	Haloterrigena	Archaea	GCA_013342145.1	0.053363	congeneric	1
novel_species	GCA_003977755.1	Haloterrigena	Archaea	GCA_013342145.1	0.053363	congeneric	1
as_reported	GCA_004015825.1	Halovenus	Archaea	GCA_051414095.1	0.000057	same_species	1
no_self_strain	GCA_004015825.1	Halovenus	Archaea	GCA_051414095.1	0.000057	same_species	1
novel_species	GCA_004015825.1	Halovenus	Archaea	GCA_031852275.1	0.172288	inter_genus	0
as_reported	GCA_004087835.1	Halorussus	Archaea	GCA_023238445.1	0.117992	congeneric	1
no_self_strain	GCA_004087835.1	Halorussus	Archaea	GCA_023238445.1	0.117992	congeneric	1
novel_species	GCA_004087835.1	Halorussus	Archaea	GCA_023238445.1	0.117992	congeneric	1
as_reported	GCA_004102725.1	Methanoculleus	Archaea	GCA_023702065.1	0.211692	congeneric	1
no_self_strain	GCA_004102725.1	Methanoculleus	Archaea	GCA_023702065.1	0.211692	congeneric	1
novel_species	GCA_004102725.1	Methanoculleus	Archaea	GCA_023702065.1	0.211692	congeneric	1
as_reported	GCA_004114995.1	Halorubrum	Archaea	GCA_002286985.1	0.084330	congeneric	1
no_self_strain	GCA_004114995.1	Halorubrum	Archaea	GCA_002286985.1	0.084330	congeneric	1
novel_species	GCA_004114995.1	Halorubrum	Archaea	GCA_002286985.1	0.084330	congeneric	1
as_reported	GCA_004116405.1	Halegenticoccus	Archaea	GCA_002844195.1	0.136788	congeneric	1
no_self_strain	GCA_004116405.1	Halegenticoccus	Archaea	GCA_002844195.1	0.136788	congeneric	1
novel_species	GCA_004116405.1	Halegenticoccus	Archaea	GCA_002844195.1	0.136788	congeneric	1
as_reported	GCA_004118325.1	Halorientalis	Archaea	GCA_023698535.1	0.093313	congeneric	1
no_self_strain	GCA_004118325.1	Halorientalis	Archaea	GCA_023698535.1	0.093313	congeneric	1
novel_species	GCA_004118325.1	Halorientalis	Archaea	GCA_023698535.1	0.093313	congeneric	1
as_reported	GCA_004143485.2	Halorussus	Archaea	GCA_024138125.1	0.136157	congeneric	1
no_self_strain	GCA_004143485.2	Halorussus	Archaea	GCA_024138125.1	0.136157	congeneric	1
novel_species	GCA_004143485.2	Halorussus	Archaea	GCA_024138125.1	0.136157	congeneric	1
as_reported	GCA_004297185.1	Methanofollis	Archaea	GCA_000275865.1	0.168002	congeneric	1
no_self_strain	GCA_004297185.1	Methanofollis	Archaea	GCA_000275865.1	0.168002	congeneric	1
novel_species	GCA_004297185.1	Methanofollis	Archaea	GCA_000275865.1	0.168002	congeneric	1
as_reported	GCA_004698125.1	Halosimplex	Archaea	GCA_051414055.1	0.059258	congeneric	1
no_self_strain	GCA_004698125.1	Halosimplex	Archaea	GCA_051414055.1	0.059258	congeneric	1
novel_species	GCA_004698125.1	Halosimplex	Archaea	GCA_051414055.1	0.059258	congeneric	1
as_reported	GCA_004765785.1	Halorussus	Archaea	GCA_029338375.1	0.097746	congeneric	1
no_self_strain	GCA_004765785.1	Halorussus	Archaea	GCA_029338375.1	0.097746	congeneric	1
novel_species	GCA_004765785.1	Halorussus	Archaea	GCA_029338375.1	0.097746	congeneric	1
as_reported	GCA_004765795.1	Halorussus	Archaea	GCA_004765805.1	0.127230	congeneric	1
no_self_strain	GCA_004765795.1	Halorussus	Archaea	GCA_004765805.1	0.127230	congeneric	1
novel_species	GCA_004765795.1	Halorussus	Archaea	GCA_004765805.1	0.127230	congeneric	1
as_reported	GCA_004765805.1	Halorussus	Archaea	GCA_003382685.1	0.126593	congeneric	1
no_self_strain	GCA_004765805.1	Halorussus	Archaea	GCA_003382685.1	0.126593	congeneric	1
novel_species	GCA_004765805.1	Halorussus	Archaea	GCA_003382685.1	0.126593	congeneric	1
as_reported	GCA_004765815.2	Halorussus	Archaea	GCA_023238445.1	0.096466	congeneric	1
no_self_strain	GCA_004765815.2	Halorussus	Archaea	GCA_023238445.1	0.096466	congeneric	1
novel_species	GCA_004765815.2	Halorussus	Archaea	GCA_023238445.1	0.096466	congeneric	1
as_reported	GCA_004785955.1	Halostella	Archaea	GCA_003675855.1	0.105889	congeneric	1
no_self_strain	GCA_004785955.1	Halostella	Archaea	GCA_003675855.1	0.105889	congeneric	1
novel_species	GCA_004785955.1	Halostella	Archaea	GCA_003675855.1	0.105889	congeneric	1
as_reported	GCA_004799605.1	Halobacterium	Archaea	GCA_008124605.1	0.000105	same_species	1
no_self_strain	GCA_004799605.1	Halobacterium	Archaea	GCA_008124605.1	0.000105	same_species	1
as_reported	GCA_004799665.1	Halapricum	Archaea	GCA_025517535.1	0.181843	congeneric	1
no_self_strain	GCA_004799665.1	Halapricum	Archaea	GCA_025517535.1	0.181843	congeneric	1
novel_species	GCA_004799665.1	Halapricum	Archaea	GCA_025517535.1	0.181843	congeneric	1
as_reported	GCA_004799685.1	Halobellus	Archaea	GCA_900108165.1	0.000060	same_species	1
no_self_strain	GCA_004799685.1	Halobellus	Archaea	GCA_900108165.1	0.000060	same_species	1
novel_species	GCA_004799685.1	Halobellus	Archaea	GCA_024494595.1	0.088836	congeneric	1
as_reported	GCA_004944975.1	Halorhabdus	Archaea	GCA_900880625.1	0.143830	congeneric	1
no_self_strain	GCA_004944975.1	Halorhabdus	Archaea	GCA_900880625.1	0.143830	congeneric	1
novel_species	GCA_004944975.1	Halorhabdus	Archaea	GCA_900880625.1	0.143830	congeneric	1
as_reported	GCA_005049285.1	Halorientalis	Archaea	GCA_023566035.1	0.000000	same_species	1
no_self_strain	GCA_005049285.1	Halorientalis	Archaea	GCA_023566035.1	0.000000	same_species	1
novel_species	GCA_005049285.1	Halorientalis	Archaea	GCA_042678165.1	0.147505	congeneric	1
as_reported	GCA_005222525.1	Metallosphaera	Archaea	GCA_022064045.1	0.177011	congeneric	1
no_self_strain	GCA_005222525.1	Metallosphaera	Archaea	GCA_022064045.1	0.177011	congeneric	1
novel_species	GCA_005222525.1	Metallosphaera	Archaea	GCA_022064045.1	0.177011	congeneric	1
as_reported	GCA_005239135.1	Natronomonas	Archaea	GCA_013839515.1	0.176252	congeneric	1
no_self_strain	GCA_005239135.1	Natronomonas	Archaea	GCA_013839515.1	0.176252	congeneric	1
novel_species	GCA_005239135.1	Natronomonas	Archaea	GCA_013839515.1	0.176252	congeneric	1
as_reported	GCA_005239435.1	Halorussus	Archaea	GCA_029338395.1	0.125840	congeneric	1
no_self_strain	GCA_005239435.1	Halorussus	Archaea	GCA_029338395.1	0.125840	congeneric	1
novel_species	GCA_005239435.1	Halorussus	Archaea	GCA_029338395.1	0.125840	congeneric	1
as_reported	GCA_006274605.1	Thermococcus	Archaea	GCA_008152015.1	0.063007	congeneric	1
no_self_strain	GCA_006274605.1	Thermococcus	Archaea	GCA_008152015.1	0.063007	congeneric	1
novel_species	GCA_006274605.1	Thermococcus	Archaea	GCA_008152015.1	0.063007	congeneric	1
as_reported	GCA_007004735.1	Salinigranum	Archaea	GCA_002906575.1	0.131119	congeneric	1
no_self_strain	GCA_007004735.1	Salinigranum	Archaea	GCA_002906575.1	0.131119	congeneric	1
novel_species	GCA_007004735.1	Salinigranum	Archaea	GCA_002906575.1	0.131119	congeneric	1
as_reported	GCA_007421925.1	Haloglomus	Archaea	GCA_029338515.1	0.150203	congeneric	1
no_self_strain	GCA_007421925.1	Haloglomus	Archaea	GCA_029338515.1	0.150203	congeneric	1
novel_species	GCA_007421925.1	Haloglomus	Archaea	GCA_029338515.1	0.150203	congeneric	1
as_reported	GCA_007655485.1	Halobellus	Archaea	GCA_000739575.1	0.125222	congeneric	1
no_self_strain	GCA_007655485.1	Halobellus	Archaea	GCA_000739575.1	0.125222	congeneric	1
novel_species	GCA_007655485.1	Halobellus	Archaea	GCA_000739575.1	0.125222	congeneric	1
as_reported	GCA_007671725.1	Halorubrum	Archaea	GCA_042665015.1	0.083085	congeneric	1
no_self_strain	GCA_007671725.1	Halorubrum	Archaea	GCA_042665015.1	0.083085	congeneric	1
novel_species	GCA_007671725.1	Halorubrum	Archaea	GCA_042665015.1	0.083085	congeneric	1
as_reported	GCA_008122205.1	Natronococcus	Archaea	GCA_023913515.1	0.099066	congeneric	1
no_self_strain	GCA_008122205.1	Natronococcus	Archaea	GCA_023913515.1	0.099066	congeneric	1
novel_species	GCA_008122205.1	Natronococcus	Archaea	GCA_023913515.1	0.099066	congeneric	1
as_reported	GCA_008124605.1	Halobacterium	Archaea	GCA_004799605.1	0.000105	same_species	1
no_self_strain	GCA_008124605.1	Halobacterium	Archaea	GCA_004799605.1	0.000105	same_species	1
as_reported	GCA_008152015.1	Thermococcus	Archaea	GCA_001484195.1	0.031815	congeneric	1
no_self_strain	GCA_008152015.1	Thermococcus	Archaea	GCA_001484195.1	0.031815	congeneric	1
novel_species	GCA_008152015.1	Thermococcus	Archaea	GCA_001484195.1	0.031815	congeneric	1
as_reported	GCA_008245085.1	Pyrococcus	Archaea	GCA_000007305.1	0.000330	same_strain	1
no_self_strain	GCA_008245085.1	Pyrococcus	Archaea	GCA_055382135.1	0.003095	congeneric	1
novel_species	GCA_008245085.1	Pyrococcus	Archaea	GCA_055382135.1	0.003095	congeneric	1
as_reported	GCA_008326425.1	Sulfuracidifex	Archaea	GCA_009729515.1	0.203604	congeneric	1
no_self_strain	GCA_008326425.1	Sulfuracidifex	Archaea	GCA_009729515.1	0.203604	congeneric	1
novel_species	GCA_008326425.1	Sulfuracidifex	Archaea	GCA_009729515.1	0.203604	congeneric	1
as_reported	GCA_008831545.1	Halorussus	Archaea	GCA_004087835.1	0.177395	congeneric	1
no_self_strain	GCA_008831545.1	Halorussus	Archaea	GCA_004087835.1	0.177395	congeneric	1
novel_species	GCA_008831545.1	Halorussus	Archaea	GCA_004087835.1	0.177395	congeneric	1
