scenario	accession	genus	domain	neighbour	dist	class	same_genus
no_self_strain	GCA_000145255.1	Gallionella	Bacteria	GCA_018324385.1	0.228988	inter_genus	0
novel_species	GCA_000145255.1	Gallionella	Bacteria	GCA_018324385.1	0.228988	inter_genus	0
as_reported	GCA_000153625.1	Fusobacterium	Bacteria	GCA_001457555.1	0.000335	same_species	1
no_self_strain	GCA_000153625.1	Fusobacterium	Bacteria	GCA_001457555.1	0.000335	same_species	1
novel_species	GCA_000153625.1	Fusobacterium	Bacteria	GCA_000292935.1	0.065438	congeneric	1
as_reported	GCA_000153705.1	Fulvimarina	Bacteria	GCA_001463845.1	0.000560	same_species	1
no_self_strain	GCA_000153705.1	Fulvimarina	Bacteria	GCA_001463845.1	0.000560	same_species	1
novel_species	GCA_000153705.1	Fulvimarina	Bacteria	GCA_040239565.1	0.112491	congeneric	1
as_reported	GCA_000158315.2	Fusobacterium	Bacteria	GCA_003019675.1	0.000447	same_species	1
no_self_strain	GCA_000158315.2	Fusobacterium	Bacteria	GCA_003019675.1	0.000447	same_species	1
novel_species	GCA_000158315.2	Fusobacterium	Bacteria	GCA_900637705.1	0.095023	congeneric	1
as_reported	GCA_000158835.2	Fusobacterium	Bacteria	GCA_003019695.1	0.002587	same_strain	1
no_self_strain	GCA_000158835.2	Fusobacterium	Bacteria	GCA_000262225.1	0.117133	congeneric	1
novel_species	GCA_000158835.2	Fusobacterium	Bacteria	GCA_000262225.1	0.117133	congeneric	1
as_reported	GCA_000160475.1	Fusobacterium	Bacteria	GCA_002761955.1	0.073923	congeneric	1
no_self_strain	GCA_000160475.1	Fusobacterium	Bacteria	GCA_002761955.1	0.073923	congeneric	1
novel_species	GCA_000160475.1	Fusobacterium	Bacteria	GCA_002761955.1	0.073923	congeneric	1
as_reported	GCA_000171235.2	Geminisphaera	Bacteria	GCA_001650175.1	0.327268	inter_genus	0
no_self_strain	GCA_000171235.2	Geminisphaera	Bacteria	GCA_001650175.1	0.327268	inter_genus	0
novel_species	GCA_000171235.2	Geminisphaera	Bacteria	GCA_001650175.1	0.327268	inter_genus	0
as_reported	GCA_000173915.1	Gemella	Bacteria	GCA_008692995.1	0.000616	same_species	1
no_self_strain	GCA_000173915.1	Gemella	Bacteria	GCA_008692995.1	0.000616	same_species	1
novel_species	GCA_000173915.1	Gemella	Bacteria	GCA_053758945.1	0.062778	congeneric	1
as_reported	GCA_000178355.1	Gardnerella	Bacteria	GCA_003397685.1	0.005235	same_strain	1
no_self_strain	GCA_000178355.1	Gardnerella	Bacteria	GCA_900637625.1	0.005363	same_species	1
novel_species	GCA_000178355.1	Gardnerella	Bacteria	GCA_048545055.1	0.039425	congeneric	1
as_reported	GCA_000182945.1	Fusobacterium	Bacteria	GCA_000279975.1	0.039827	same_species	1
no_self_strain	GCA_000182945.1	Fusobacterium	Bacteria	GCA_000279975.1	0.039827	same_species	1
novel_species	GCA_000182945.1	Fusobacterium	Bacteria	GCA_049381025.1	0.087349	congeneric	1
as_reported	GCA_000185045.2	Fructobacillus	Bacteria	GCA_001047095.2	0.001358	same_species	1
no_self_strain	GCA_000185045.2	Fructobacillus	Bacteria	GCA_001047095.2	0.001358	same_species	1
novel_species	GCA_000185045.2	Fructobacillus	Bacteria	GCA_018437235.1	0.116268	congeneric	1
as_reported	GCA_000185465.1	Fructilactobacillus	Bacteria	GCA_001434095.1	0.000673	same_species	1
no_self_strain	GCA_000185465.1	Fructilactobacillus	Bacteria	GCA_001434095.1	0.000673	same_species	1
novel_species	GCA_000185465.1	Fructilactobacillus	Bacteria	GCA_001438685.1	0.223052	congeneric	1
as_reported	GCA_000243235.1	Gillisia	Bacteria	GCA_046298265.1	0.097327	congeneric	1
no_self_strain	GCA_000243235.1	Gillisia	Bacteria	GCA_046298265.1	0.097327	congeneric	1
novel_species	GCA_000243235.1	Gillisia	Bacteria	GCA_046298265.1	0.097327	congeneric	1
as_reported	GCA_000252165.2	Glaciecola	Bacteria	GCA_031846345.1	0.232096	congeneric	1
no_self_strain	GCA_000252165.2	Glaciecola	Bacteria	GCA_031846345.1	0.232096	congeneric	1
novel_species	GCA_000252165.2	Glaciecola	Bacteria	GCA_031846345.1	0.232096	congeneric	1
as_reported	GCA_000258765.1	Gillisia	Bacteria	GCA_965139505.1	0.121606	congeneric	1
no_self_strain	GCA_000258765.1	Gillisia	Bacteria	GCA_965139505.1	0.121606	congeneric	1
novel_species	GCA_000258765.1	Gillisia	Bacteria	GCA_965139505.1	0.121606	congeneric	1
as_reported	GCA_000260115.1	Galbibacter	Bacteria	GCA_021764745.1	0.131907	inter_genus	0
no_self_strain	GCA_000260115.1	Galbibacter	Bacteria	GCA_021764745.1	0.131907	inter_genus	0
novel_species	GCA_000260115.1	Galbibacter	Bacteria	GCA_021764745.1	0.131907	inter_genus	0
as_reported	GCA_000262225.1	Fusobacterium	Bacteria	GCA_008801775.1	0.000279	same_species	1
no_self_strain	GCA_000262225.1	Fusobacterium	Bacteria	GCA_008801775.1	0.000279	same_species	1
novel_species	GCA_000262225.1	Fusobacterium	Bacteria	GCA_003019695.1	0.114988	congeneric	1
as_reported	GCA_000279975.1	Fusobacterium	Bacteria	GCA_900450795.1	0.011720	same_species	1
no_self_strain	GCA_000279975.1	Fusobacterium	Bacteria	GCA_900450795.1	0.011720	same_species	1
novel_species	GCA_000279975.1	Fusobacterium	Bacteria	GCA_049381025.1	0.071580	congeneric	1
as_reported	GCA_000292935.1	Fusobacterium	Bacteria	GCA_014217355.1	0.005491	same_species	1
no_self_strain	GCA_000292935.1	Fusobacterium	Bacteria	GCA_014217355.1	0.005491	same_species	1
novel_species	GCA_000292935.1	Fusobacterium	Bacteria	GCA_001457555.1	0.064607	congeneric	1
as_reported	GCA_000299915.1	Gallaecimonas	Bacteria	GCA_003751625.1	0.149304	congeneric	1
no_self_strain	GCA_000299915.1	Gallaecimonas	Bacteria	GCA_003751625.1	0.149304	congeneric	1
novel_species	GCA_000299915.1	Gallaecimonas	Bacteria	GCA_003751625.1	0.149304	congeneric	1
as_reported	GCA_000300815.1	Gayadomonas	Bacteria	GCA_026725475.1	0.261264	inter_genus	0
no_self_strain	GCA_000300815.1	Gayadomonas	Bacteria	GCA_026725475.1	0.261264	inter_genus	0
novel_species	GCA_000300815.1	Gayadomonas	Bacteria	GCA_026725475.1	0.261264	inter_genus	0
as_reported	GCA_000300875.1	Galbibacter	Bacteria	GCA_029603155.1	0.180747	congeneric	1
no_self_strain	GCA_000300875.1	Galbibacter	Bacteria	GCA_029603155.1	0.180747	congeneric	1
novel_species	GCA_000300875.1	Galbibacter	Bacteria	GCA_029603155.1	0.180747	congeneric	1
as_reported	GCA_000331535.1	Fulvivirga	Bacteria	GCA_009711405.1	0.213466	congeneric	1
no_self_strain	GCA_000331535.1	Fulvivirga	Bacteria	GCA_009711405.1	0.213466	congeneric	1
novel_species	GCA_000331535.1	Fulvivirga	Bacteria	GCA_009711405.1	0.213466	congeneric	1
as_reported	GCA_000332235.1	Geminocystis	Bacteria	GCA_000317675.1	0.221623	inter_genus	0
no_self_strain	GCA_000332235.1	Geminocystis	Bacteria	GCA_000317675.1	0.221623	inter_genus	0
novel_species	GCA_000332235.1	Geminocystis	Bacteria	GCA_000317675.1	0.221623	inter_genus	0
as_reported	GCA_000377745.1	Gilvimarinus	Bacteria	GCA_024195295.1	0.125861	congeneric	1
no_self_strain	GCA_000377745.1	Gilvimarinus	Bacteria	GCA_024195295.1	0.125861	congeneric	1
novel_species	GCA_000377745.1	Gilvimarinus	Bacteria	GCA_024195295.1	0.125861	congeneric	1
as_reported	GCA_000379785.1	Gallibacterium	Bacteria	GCA_000772265.1	0.000056	same_strain	1
no_self_strain	GCA_000379785.1	Gallibacterium	Bacteria	GCA_900450735.1	0.000391	same_species	1
novel_species	GCA_000379785.1	Gallibacterium	Bacteria	GCA_027920745.1	0.121606	congeneric	1
as_reported	GCA_000381725.1	Fusobacterium	Bacteria	GCA_900095285.1	0.171161	congeneric	1
no_self_strain	GCA_000381725.1	Fusobacterium	Bacteria	GCA_900095285.1	0.171161	congeneric	1
novel_species	GCA_000381725.1	Fusobacterium	Bacteria	GCA_900095285.1	0.171161	congeneric	1
as_reported	GCA_000384395.1	Geopsychrobacter	Bacteria	GCA_000711225.1	0.279787	inter_genus	0
no_self_strain	GCA_000384395.1	Geopsychrobacter	Bacteria	GCA_000711225.1	0.279787	inter_genus	0
novel_species	GCA_000384395.1	Geopsychrobacter	Bacteria	GCA_000711225.1	0.279787	inter_genus	0
as_reported	GCA_000421145.1	Glaciibacter	Bacteria	GCA_039538945.1	0.217458	congeneric	1
no_self_strain	GCA_000421145.1	Glaciibacter	Bacteria	GCA_039538945.1	0.217458	congeneric	1
novel_species	GCA_000421145.1	Glaciibacter	Bacteria	GCA_039538945.1	0.217458	congeneric	1
as_reported	GCA_000423005.1	Gelidibacter	Bacteria	GCA_017581925.1	0.119786	congeneric	1
no_self_strain	GCA_000423005.1	Gelidibacter	Bacteria	GCA_017581925.1	0.119786	congeneric	1
novel_species	GCA_000423005.1	Gelidibacter	Bacteria	GCA_017581925.1	0.119786	congeneric	1
as_reported	GCA_000425645.1	Gaetbulibacter	Bacteria	GCA_000941055.1	0.167913	inter_genus	0
no_self_strain	GCA_000425645.1	Gaetbulibacter	Bacteria	GCA_000941055.1	0.167913	inter_genus	0
novel_species	GCA_000425645.1	Gaetbulibacter	Bacteria	GCA_000941055.1	0.167913	inter_genus	0
as_reported	GCA_000425665.1	Gemella	Bacteria	GCA_053759185.1	0.000391	same_species	1
no_self_strain	GCA_000425665.1	Gemella	Bacteria	GCA_053759185.1	0.000391	same_species	1
novel_species	GCA_000425665.1	Gemella	Bacteria	GCA_000469465.1	0.153258	congeneric	1
as_reported	GCA_000427665.1	Geminicoccus	Bacteria	GCA_014750705.1	0.173676	congeneric	1
no_self_strain	GCA_000427665.1	Geminicoccus	Bacteria	GCA_014750705.1	0.173676	congeneric	1
novel_species	GCA_000427665.1	Geminicoccus	Bacteria	GCA_014750705.1	0.173676	congeneric	1
as_reported	GCA_000428925.1	Furfurilactobacillus	Bacteria	GCA_001435135.1	0.000223	same_strain	1
no_self_strain	GCA_000428925.1	Furfurilactobacillus	Bacteria	GCA_021654115.1	0.044904	congeneric	1
novel_species	GCA_000428925.1	Furfurilactobacillus	Bacteria	GCA_021654115.1	0.044904	congeneric	1
as_reported	GCA_000429325.1	Fundidesulfovibrio	Bacteria	GCA_022808915.1	0.188412	congeneric	1
no_self_strain	GCA_000429325.1	Fundidesulfovibrio	Bacteria	GCA_022808915.1	0.188412	congeneric	1
novel_species	GCA_000429325.1	Fundidesulfovibrio	Bacteria	GCA_022808915.1	0.188412	congeneric	1
as_reported	GCA_000429765.1	Gemmobacter	Bacteria	GCA_014636395.1	0.137313	congeneric	1
no_self_strain	GCA_000429765.1	Gemmobacter	Bacteria	GCA_014636395.1	0.137313	congeneric	1
novel_species	GCA_000429765.1	Gemmobacter	Bacteria	GCA_014636395.1	0.137313	congeneric	1
as_reported	GCA_000469465.1	Gemella	Bacteria	GCA_053759085.1	0.000786	same_species	1
no_self_strain	GCA_000469465.1	Gemella	Bacteria	GCA_053759085.1	0.000786	same_species	1
novel_species	GCA_000469465.1	Gemella	Bacteria	GCA_900120125.1	0.031849	congeneric	1
as_reported	GCA_000496575.1	Geobacillus	Bacteria	GCA_001618685.1	0.083118	congeneric	1
no_self_strain	GCA_000496575.1	Geobacillus	Bacteria	GCA_001618685.1	0.083118	congeneric	1
novel_species	GCA_000496575.1	Geobacillus	Bacteria	GCA_001618685.1	0.083118	congeneric	1
as_reported	GCA_000498995.1	Geobacillus	Bacteria	GCA_053883515.1	0.017639	congeneric	1
no_self_strain	GCA_000498995.1	Geobacillus	Bacteria	GCA_053883515.1	0.017639	congeneric	1
novel_species	GCA_000498995.1	Geobacillus	Bacteria	GCA_053883515.1	0.017639	congeneric	1
as_reported	GCA_000522985.1	Gemmatirosa	Bacteria	GCA_030159095.1	0.279787	inter_genus	0
no_self_strain	GCA_000522985.1	Gemmatirosa	Bacteria	GCA_030159095.1	0.279787	inter_genus	0
novel_species	GCA_000522985.1	Gemmatirosa	Bacteria	GCA_030159095.1	0.279787	inter_genus	0
as_reported	GCA_000010305.1	Gemmatimonas	Bacteria	GCA_000695095.2	0.202401	congeneric	1
no_self_strain	GCA_000010305.1	Gemmatimonas	Bacteria	GCA_000695095.2	0.202401	congeneric	1
novel_species	GCA_000010305.1	Gemmatimonas	Bacteria	GCA_000695095.2	0.202401	congeneric	1
as_reported	GCA_000599985.1	Gilliamella	Bacteria	GCA_003201455.1	0.000447	same_species	1
no_self_strain	GCA_000599985.1	Gilliamella	Bacteria	GCA_003201455.1	0.000447	same_species	1
novel_species	GCA_000599985.1	Gilliamella	Bacteria	GCA_002142155.1	0.129333	congeneric	1
as_reported	GCA_000622245.1	Fusobacterium	Bacteria	GCA_014337255.1	0.327268	congeneric	1
no_self_strain	GCA_000622245.1	Fusobacterium	Bacteria	GCA_014337255.1	0.327268	congeneric	1
novel_species	GCA_000622245.1	Fusobacterium	Bacteria	GCA_014337255.1	0.327268	congeneric	1
as_reported	GCA_000695095.2	Gemmatimonas	Bacteria	GCA_013004105.1	0.201248	congeneric	1
no_self_strain	GCA_000695095.2	Gemmatimonas	Bacteria	GCA_013004105.1	0.201248	congeneric	1
novel_species	GCA_000695095.2	Gemmatimonas	Bacteria	GCA_013004105.1	0.201248	congeneric	1
as_reported	GCA_000701685.1	Gemella	Bacteria	GCA_053758955.1	0.000335	same_species	1
no_self_strain	GCA_000701685.1	Gemella	Bacteria	GCA_053758955.1	0.000335	same_species	1
novel_species	GCA_000701685.1	Gemella	Bacteria	GCA_053759005.1	0.133492	congeneric	1
as_reported	GCA_000739955.1	Geobacillus	Bacteria	GCA_005160065.1	0.003858	same_strain	1
no_self_strain	GCA_000739955.1	Geobacillus	Bacteria	GCA_053883515.1	0.022803	congeneric	1
novel_species	GCA_000739955.1	Geobacillus	Bacteria	GCA_053883515.1	0.022803	congeneric	1
as_reported	GCA_000750005.2	Geobacillus	Bacteria	GCA_000739955.1	0.103609	congeneric	1
no_self_strain	GCA_000750005.2	Geobacillus	Bacteria	GCA_000739955.1	0.103609	congeneric	1
novel_species	GCA_000750005.2	Geobacillus	Bacteria	GCA_000739955.1	0.103609	congeneric	1
as_reported	GCA_000772265.1	Gallibacterium	Bacteria	GCA_000379785.1	0.000056	same_strain	1
no_self_strain	GCA_000772265.1	Gallibacterium	Bacteria	GCA_900450735.1	0.000447	same_species	1
novel_species	GCA_000772265.1	Gallibacterium	Bacteria	GCA_027920745.1	0.121606	congeneric	1
as_reported	GCA_000807275.1	Frischella	Bacteria	GCA_003182045.1	0.000786	same_species	1
no_self_strain	GCA_000807275.1	Frischella	Bacteria	GCA_003182045.1	0.000786	same_species	1
novel_species	GCA_000807275.1	Frischella	Bacteria	GCA_014489845.1	0.143696	congeneric	1
as_reported	GCA_000816575.1	Geobacter	Bacteria	GCA_001628815.1	0.021294	same_species	1
no_self_strain	GCA_000816575.1	Geobacter	Bacteria	GCA_001628815.1	0.021294	same_species	1
novel_species	GCA_000816575.1	Geobacter	Bacteria	GCA_030297095.1	0.059653	congeneric	1
as_reported	GCA_000817955.1	Geobacter	Bacteria	GCA_000012925.1	0.167120	congeneric	1
no_self_strain	GCA_000817955.1	Geobacter	Bacteria	GCA_000012925.1	0.167120	congeneric	1
novel_species	GCA_000817955.1	Geobacter	Bacteria	GCA_000012925.1	0.167120	congeneric	1
as_reported	GCA_000820505.1	Geoalkalibacter	Bacteria	GCA_900103065.1	0.000957	same_species	1
no_self_strain	GCA_000820505.1	Geoalkalibacter	Bacteria	GCA_900103065.1	0.000957	same_species	1
novel_species	GCA_000820505.1	Geoalkalibacter	Bacteria	GCA_025263685.1	0.140734	congeneric	1
as_reported	GCA_000827125.1	Geoalkalibacter	Bacteria	GCA_025263685.1	0.249305	congeneric	1
no_self_strain	GCA_000827125.1	Geoalkalibacter	Bacteria	GCA_025263685.1	0.249305	congeneric	1
novel_species	GCA_000827125.1	Geoalkalibacter	Bacteria	GCA_025263685.1	0.249305	congeneric	1
as_reported	GCA_000974365.1	Geofilum	Bacteria	GCA_055385405.1	0.004666	same_strain	1
no_self_strain	GCA_000974365.1	Geofilum	Bacteria	GCA_002210225.1	0.223052	congeneric	1
novel_species	GCA_000974365.1	Geofilum	Bacteria	GCA_002210225.1	0.223052	congeneric	1
as_reported	GCA_001042655.1	Gardnerella	Bacteria	GCA_003397685.1	0.000279	same_strain	1
no_self_strain	GCA_001042655.1	Gardnerella	Bacteria	GCA_900637625.1	0.000503	same_species	1
novel_species	GCA_001042655.1	Gardnerella	Bacteria	GCA_048545055.1	0.035190	congeneric	1
as_reported	GCA_001047075.2	Fructobacillus	Bacteria	GCA_024029775.1	0.144910	congeneric	1
no_self_strain	GCA_001047075.2	Fructobacillus	Bacteria	GCA_024029775.1	0.144910	congeneric	1
novel_species	GCA_001047075.2	Fructobacillus	Bacteria	GCA_024029775.1	0.144910	congeneric	1
as_reported	GCA_001047095.2	Fructobacillus	Bacteria	GCA_001438695.1	0.001071	same_species	1
no_self_strain	GCA_001047095.2	Fructobacillus	Bacteria	GCA_001438695.1	0.001071	same_species	1
novel_species	GCA_001047095.2	Fructobacillus	Bacteria	GCA_018437235.1	0.115413	congeneric	1
as_reported	GCA_001047115.2	Fructobacillus	Bacteria	GCA_900108455.1	0.000391	same_species	1
no_self_strain	GCA_001047115.2	Fructobacillus	Bacteria	GCA_900108455.1	0.000391	same_species	1
novel_species	GCA_001047115.2	Fructobacillus	Bacteria	GCA_001047135.2	0.116268	congeneric	1
as_reported	GCA_001047135.2	Fructobacillus	Bacteria	GCA_023218935.1	0.042873	congeneric	1
no_self_strain	GCA_001047135.2	Fructobacillus	Bacteria	GCA_023218935.1	0.042873	congeneric	1
novel_species	GCA_001047135.2	Fructobacillus	Bacteria	GCA_023218935.1	0.042873	congeneric	1
as_reported	GCA_001187555.1	Gilvimarinus	Bacteria	GCA_042646405.1	0.121147	congeneric	1
no_self_strain	GCA_001187555.1	Gilvimarinus	Bacteria	GCA_042646405.1	0.121147	congeneric	1
novel_species	GCA_001187555.1	Gilvimarinus	Bacteria	GCA_042646405.1	0.121147	congeneric	1
as_reported	GCA_001277805.1	Geobacillus	Bacteria	GCA_030369615.1	0.003127	same_strain	1
no_self_strain	GCA_001277805.1	Geobacillus	Bacteria	GCA_001544135.1	0.078363	congeneric	1
novel_species	GCA_001277805.1	Geobacillus	Bacteria	GCA_001544135.1	0.078363	congeneric	1
as_reported	GCA_001311115.1	Fructilactobacillus	Bacteria	GCA_001438685.1	0.010614	same_strain	1
no_self_strain	GCA_001311115.1	Fructilactobacillus	Bacteria	GCA_044007575.1	0.210894	congeneric	1
novel_species	GCA_001311115.1	Fructilactobacillus	Bacteria	GCA_044007575.1	0.210894	congeneric	1
as_reported	GCA_001311215.1	Fructilactobacillus	Bacteria	GCA_001436645.1	0.034213	same_strain	1
no_self_strain	GCA_001311215.1	Fructilactobacillus	Bacteria	GCA_002907375.1	0.277279	congeneric	1
novel_species	GCA_001311215.1	Fructilactobacillus	Bacteria	GCA_002907375.1	0.277279	congeneric	1
as_reported	GCA_001311985.1	Geotalea	Bacteria	GCA_054653375.1	0.023869	same_species	1
no_self_strain	GCA_001311985.1	Geotalea	Bacteria	GCA_054653375.1	0.023869	same_species	1
novel_species	GCA_001311985.1	Geotalea	Bacteria	GCA_000022265.1	0.073685	congeneric	1
as_reported	GCA_001434095.1	Fructilactobacillus	Bacteria	GCA_003368395.1	0.000335	same_species	1
no_self_strain	GCA_001434095.1	Fructilactobacillus	Bacteria	GCA_003368395.1	0.000335	same_species	1
novel_species	GCA_001434095.1	Fructilactobacillus	Bacteria	GCA_001438685.1	0.223052	congeneric	1
as_reported	GCA_001435135.1	Furfurilactobacillus	Bacteria	GCA_000428925.1	0.000223	same_strain	1
no_self_strain	GCA_001435135.1	Furfurilactobacillus	Bacteria	GCA_021654115.1	0.045200	congeneric	1
novel_species	GCA_001435135.1	Furfurilactobacillus	Bacteria	GCA_021654115.1	0.045200	congeneric	1
as_reported	GCA_001436035.1	Fructilactobacillus	Bacteria	GCA_039535745.1	0.000957	same_species	1
no_self_strain	GCA_001436035.1	Fructilactobacillus	Bacteria	GCA_039535745.1	0.000957	same_species	1
novel_species	GCA_001436035.1	Fructilactobacillus	Bacteria	GCA_044007575.1	0.108113	congeneric	1
as_reported	GCA_001436645.1	Fructilactobacillus	Bacteria	GCA_001311215.1	0.034213	same_strain	1
no_self_strain	GCA_001436645.1	Fructilactobacillus	Bacteria	GCA_024029915.1	0.216109	congeneric	1
novel_species	GCA_001436645.1	Fructilactobacillus	Bacteria	GCA_024029915.1	0.216109	congeneric	1
as_reported	GCA_001436935.1	Fructilactobacillus	Bacteria	GCA_001436985.1	0.004603	same_species	1
no_self_strain	GCA_001436935.1	Fructilactobacillus	Bacteria	GCA_001436985.1	0.004603	same_species	1
novel_species	GCA_001436935.1	Fructilactobacillus	Bacteria	GCA_002907375.1	0.224502	congeneric	1
as_reported	GCA_001436985.1	Fructilactobacillus	Bacteria	GCA_965135945.1	0.000167	same_species	1
no_self_strain	GCA_001436985.1	Fructilactobacillus	Bacteria	GCA_965135945.1	0.000167	same_species	1
novel_species	GCA_001436985.1	Fructilactobacillus	Bacteria	GCA_002907375.1	0.227469	congeneric	1
as_reported	GCA_001437175.1	Fructilactobacillus	Bacteria	GCA_001434095.1	0.007734	same_species	1
no_self_strain	GCA_001437175.1	Fructilactobacillus	Bacteria	GCA_001434095.1	0.007734	same_species	1
novel_species	GCA_001437175.1	Fructilactobacillus	Bacteria	GCA_001438685.1	0.228988	congeneric	1
as_reported	GCA_001437435.1	Furfurilactobacillus	Bacteria	GCA_007989765.1	0.000447	same_species	1
no_self_strain	GCA_001437435.1	Furfurilactobacillus	Bacteria	GCA_007989765.1	0.000447	same_species	1
novel_species	GCA_001437435.1	Furfurilactobacillus	Bacteria	GCA_045862785.1	0.166333	congeneric	1
as_reported	GCA_001438685.1	Fructilactobacillus	Bacteria	GCA_002907375.1	0.000391	same_strain	1
no_self_strain	GCA_001438685.1	Fructilactobacillus	Bacteria	GCA_001436035.1	0.193547	congeneric	1
novel_species	GCA_001438685.1	Fructilactobacillus	Bacteria	GCA_001436035.1	0.193547	congeneric	1
as_reported	GCA_001438695.1	Fructobacillus	Bacteria	GCA_001047095.2	0.001071	same_species	1
no_self_strain	GCA_001438695.1	Fructobacillus	Bacteria	GCA_001047095.2	0.001071	same_species	1
novel_species	GCA_001438695.1	Fructobacillus	Bacteria	GCA_018437235.1	0.115413	congeneric	1
as_reported	GCA_001457555.1	Fusobacterium	Bacteria	GCA_000153625.1	0.000335	same_species	1
no_self_strain	GCA_001457555.1	Fusobacterium	Bacteria	GCA_000153625.1	0.000335	same_species	1
novel_species	GCA_001457555.1	Fusobacterium	Bacteria	GCA_000292935.1	0.064607	congeneric	1
as_reported	GCA_001463845.1	Fulvimarina	Bacteria	GCA_000153705.1	0.000560	same_species	1
no_self_strain	GCA_001463845.1	Fulvimarina	Bacteria	GCA_000153705.1	0.000560	same_species	1
novel_species	GCA_001463845.1	Fulvimarina	Bacteria	GCA_040239565.1	0.112083	congeneric	1
as_reported	GCA_001487125.1	Gabonibacter	Bacteria	GCA_000832075.1	0.020740	inter_genus	0
no_self_strain	GCA_001487125.1	Gabonibacter	Bacteria	GCA_000832075.1	0.020740	inter_genus	0
novel_species	GCA_001487125.1	Gabonibacter	Bacteria	GCA_000832075.1	0.020740	inter_genus	0
as_reported	GCA_001541345.2	Gillisella	Bacteria	GCA_000016285.1	0.047629	congeneric	1
no_self_strain	GCA_001541345.2	Gillisella	Bacteria	GCA_000016285.1	0.047629	congeneric	1
novel_species	GCA_001541345.2	Gillisella	Bacteria	GCA_000016285.1	0.047629	congeneric	1
as_reported	GCA_001544135.1	Geobacillus	Bacteria	GCA_053883515.1	0.037329	congeneric	1
no_self_strain	GCA_001544135.1	Geobacillus	Bacteria	GCA_053883515.1	0.037329	congeneric	1
novel_species	GCA_001544135.1	Geobacillus	Bacteria	GCA_053883515.1	0.037329	congeneric	1
as_reported	GCA_001544315.1	Geobacillus	Bacteria	GCA_042433375.1	0.000335	same_species	1
no_self_strain	GCA_001544315.1	Geobacillus	Bacteria	GCA_042433375.1	0.000335	same_species	1
novel_species	GCA_001544315.1	Geobacillus	Bacteria	GCA_001908025.1	0.056862	congeneric	1
as_reported	GCA_001610955.1	Geobacillus	Bacteria	GCA_053883515.1	0.015548	congeneric	1
no_self_strain	GCA_001610955.1	Geobacillus	Bacteria	GCA_053883515.1	0.015548	congeneric	1
novel_species	GCA_001610955.1	Geobacillus	Bacteria	GCA_053883515.1	0.015548	congeneric	1
as_reported	GCA_001618685.1	Geobacillus	Bacteria	GCA_000496575.1	0.083118	congeneric	1
no_self_strain	GCA_001618685.1	Geobacillus	Bacteria	GCA_000496575.1	0.083118	congeneric	1
novel_species	GCA_001618685.1	Geobacillus	Bacteria	GCA_000496575.1	0.083118	congeneric	1
as_reported	GCA_001620265.1	Frigidibacter	Bacteria	GCA_014640395.1	0.101102	congeneric	1
no_self_strain	GCA_001620265.1	Frigidibacter	Bacteria	GCA_014640395.1	0.101102	congeneric	1
novel_species	GCA_001620265.1	Frigidibacter	Bacteria	GCA_014640395.1	0.101102	congeneric	1
as_reported	GCA_001628815.1	Geobacter	Bacteria	GCA_000816575.1	0.021294	same_species	1
no_self_strain	GCA_001628815.1	Geobacter	Bacteria	GCA_000816575.1	0.021294	same_species	1
novel_species	GCA_001628815.1	Geobacter	Bacteria	GCA_000007985.2	0.070665	congeneric	1
as_reported	GCA_001678495.1	Gallibacterium	Bacteria	GCA_042433085.1	0.093104	congeneric	1
no_self_strain	GCA_001678495.1	Gallibacterium	Bacteria	GCA_042433085.1	0.093104	congeneric	1
novel_species	GCA_001678495.1	Gallibacterium	Bacteria	GCA_042433085.1	0.093104	congeneric	1
as_reported	GCA_001678675.1	Gelidibacter	Bacteria	GCA_003259265.1	0.001531	same_species	1
no_self_strain	GCA_001678675.1	Gelidibacter	Bacteria	GCA_003259265.1	0.001531	same_species	1
novel_species	GCA_001678675.1	Gelidibacter	Bacteria	GCA_004364975.1	0.153258	congeneric	1
as_reported	GCA_001750685.1	Geosporobacter	Bacteria	GCA_900142145.1	0.145524	congeneric	1
no_self_strain	GCA_001750685.1	Geosporobacter	Bacteria	GCA_900142145.1	0.145524	congeneric	1
novel_species	GCA_001750685.1	Geosporobacter	Bacteria	GCA_900142145.1	0.145524	congeneric	1
as_reported	GCA_001908025.1	Geobacillus	Bacteria	GCA_000739955.1	0.036945	congeneric	1
no_self_strain	GCA_001908025.1	Geobacillus	Bacteria	GCA_000739955.1	0.036945	congeneric	1
novel_species	GCA_001908025.1	Geobacillus	Bacteria	GCA_000739955.1	0.036945	congeneric	1
as_reported	GCA_001938985.1	Gillisella	Bacteria	GCA_014196735.1	0.000056	same_species	1
no_self_strain	GCA_001938985.1	Gillisella	Bacteria	GCA_014196735.1	0.000056	same_species	1
novel_species	GCA_001938985.1	Gillisella	Bacteria	GCA_001541345.2	0.126837	congeneric	1
as_reported	GCA_001983935.1	Fuerstiella	Bacteria	GCA_007754425.1	0.359853	inter_genus	0
no_self_strain	GCA_001983935.1	Fuerstiella	Bacteria	GCA_007754425.1	0.359853	inter_genus	0
novel_species	GCA_001983935.1	Fuerstiella	Bacteria	GCA_007754425.1	0.359853	inter_genus	0
as_reported	GCA_000181475.1	Gimesia	Bacteria	GCA_008298035.1	0.000560	same_species	1
no_self_strain	GCA_000181475.1	Gimesia	Bacteria	GCA_008298035.1	0.000560	same_species	1
