scenario	accession	genus	domain	neighbour	dist	class	same_genus
no_self_strain	GCA_000008265.1	Picrophilus	Archaea	GCA_001399695.1	0.353354	inter_genus	0
novel_species	GCA_000008265.1	Picrophilus	Archaea	GCA_001399695.1	0.353354	inter_genus	0
as_reported	GCA_000008645.1	Methanothermobacter	Archaea	GCA_027554905.1	0.002643	same_species	1
no_self_strain	GCA_000008645.1	Methanothermobacter	Archaea	GCA_027554905.1	0.002643	same_species	1
novel_species	GCA_000008645.1	Methanothermobacter	Archaea	GCA_003385755.1	0.029318	congeneric	1
as_reported	GCA_028890305.1	Methanosphaera	Archaea	GCA_000012545.1	0.190318	congeneric	1
no_self_strain	GCA_028890305.1	Methanosphaera	Archaea	GCA_000012545.1	0.190318	congeneric	1
novel_species	GCA_028890305.1	Methanosphaera	Archaea	GCA_000012545.1	0.190318	congeneric	1
as_reported	GCA_000009965.1	Thermococcus	Archaea	GCA_001592435.1	0.088554	congeneric	1
no_self_strain	GCA_000009965.1	Thermococcus	Archaea	GCA_001592435.1	0.088554	congeneric	1
novel_species	GCA_000009965.1	Thermococcus	Archaea	GCA_001592435.1	0.088554	congeneric	1
as_reported	GCA_000007305.1	Pyrococcus	Archaea	GCA_008245085.1	0.001157	same_strain	1
no_self_strain	GCA_000007305.1	Pyrococcus	Archaea	GCA_050496105.1	0.007640	congeneric	1
novel_species	GCA_000007305.1	Pyrococcus	Archaea	GCA_050496105.1	0.007640	congeneric	1
as_reported	GCA_000011105.1	Pyrococcus	Archaea	GCA_000195935.2	0.154011	congeneric	1
no_self_strain	GCA_000011105.1	Pyrococcus	Archaea	GCA_000195935.2	0.154011	congeneric	1
novel_species	GCA_000011105.1	Pyrococcus	Archaea	GCA_000195935.2	0.154011	congeneric	1
as_reported	GCA_000011205.1	Sulfurisphaera	Archaea	GCA_039545175.1	0.000358	same_species	1
no_self_strain	GCA_000011205.1	Sulfurisphaera	Archaea	GCA_039545175.1	0.000358	same_species	1
novel_species	GCA_000011205.1	Sulfurisphaera	Archaea	GCA_009729055.1	0.048325	congeneric	1
as_reported	GCA_000012285.1	Sulfolobus	Archaea	GCA_028472365.1	0.000575	same_strain	1
no_self_strain	GCA_000012285.1	Sulfolobus	Archaea	GCA_041154675.1	0.311219	inter_genus	0
novel_species	GCA_000012285.1	Sulfolobus	Archaea	GCA_041154675.1	0.311219	inter_genus	0
as_reported	GCA_000012545.1	Methanosphaera	Archaea	GCA_028890305.1	0.190318	congeneric	1
no_self_strain	GCA_000012545.1	Methanosphaera	Archaea	GCA_028890305.1	0.190318	congeneric	1
novel_species	GCA_000012545.1	Methanosphaera	Archaea	GCA_028890305.1	0.190318	congeneric	1
as_reported	GCA_000013725.1	Methanococcoides	Archaea	GCA_031454185.1	0.099774	congeneric	1
no_self_strain	GCA_000013725.1	Methanococcoides	Archaea	GCA_031454185.1	0.099774	congeneric	1
novel_species	GCA_000013725.1	Methanococcoides	Archaea	GCA_031454185.1	0.099774	congeneric	1
as_reported	GCA_000014945.1	Methanothrix	Archaea	GCA_029167045.1	0.315792	inter_genus	0
no_self_strain	GCA_000014945.1	Methanothrix	Archaea	GCA_029167045.1	0.315792	inter_genus	0
novel_species	GCA_000014945.1	Methanothrix	Archaea	GCA_029167045.1	0.315792	inter_genus	0
as_reported	GCA_000015145.1	Hyperthermus	Archaea	GCA_055379715.1	0.286781	inter_genus	0
no_self_strain	GCA_000015145.1	Hyperthermus	Archaea	GCA_055379715.1	0.286781	inter_genus	0
novel_species	GCA_000015145.1	Hyperthermus	Archaea	GCA_055379715.1	0.286781	inter_genus	0
as_reported	GCA_000015205.1	Pyrobaculum	Archaea	GCA_055384425.1	0.033002	congeneric	1
no_self_strain	GCA_000015205.1	Pyrobaculum	Archaea	GCA_055384425.1	0.033002	congeneric	1
novel_species	GCA_000015205.1	Pyrobaculum	Archaea	GCA_055384425.1	0.033002	congeneric	1
as_reported	GCA_000007225.1	Pyrobaculum	Archaea	GCA_000234805.1	0.213857	congeneric	1
no_self_strain	GCA_000007225.1	Pyrobaculum	Archaea	GCA_000234805.1	0.213857	congeneric	1
novel_species	GCA_000007225.1	Pyrobaculum	Archaea	GCA_000234805.1	0.213857	congeneric	1
as_reported	GCA_000015805.1	Pyrobaculum	Archaea	GCA_000016385.1	0.224396	congeneric	1
no_self_strain	GCA_000015805.1	Pyrobaculum	Archaea	GCA_000016385.1	0.224396	congeneric	1
novel_species	GCA_000015805.1	Pyrobaculum	Archaea	GCA_000016385.1	0.224396	congeneric	1
as_reported	GCA_000015825.1	Methanoculleus	Archaea	GCA_025914035.1	0.000431	congeneric	1
no_self_strain	GCA_000015825.1	Methanoculleus	Archaea	GCA_025914035.1	0.000431	congeneric	1
novel_species	GCA_000015825.1	Methanoculleus	Archaea	GCA_025914035.1	0.000431	congeneric	1
as_reported	GCA_000013445.1	Methanospirillum	Archaea	GCA_018502485.1	0.185530	congeneric	1
no_self_strain	GCA_000013445.1	Methanospirillum	Archaea	GCA_018502485.1	0.185530	congeneric	1
novel_species	GCA_000013445.1	Methanospirillum	Archaea	GCA_018502485.1	0.185530	congeneric	1
as_reported	GCA_000015765.1	Methanocorpusculum	Archaea	GCA_000430905.1	0.114196	congeneric	1
no_self_strain	GCA_000015765.1	Methanocorpusculum	Archaea	GCA_000430905.1	0.114196	congeneric	1
novel_species	GCA_000015765.1	Methanocorpusculum	Archaea	GCA_000430905.1	0.114196	congeneric	1
as_reported	GCA_000015945.1	Staphylothermus	Archaea	GCA_000092465.1	0.106165	congeneric	1
no_self_strain	GCA_000015945.1	Staphylothermus	Archaea	GCA_000092465.1	0.106165	congeneric	1
novel_species	GCA_000015945.1	Staphylothermus	Archaea	GCA_000092465.1	0.106165	congeneric	1
as_reported	GCA_000016385.1	Pyrobaculum	Archaea	GCA_000247545.1	0.054940	congeneric	1
no_self_strain	GCA_000016385.1	Pyrobaculum	Archaea	GCA_000247545.1	0.054940	congeneric	1
novel_species	GCA_000016385.1	Pyrobaculum	Archaea	GCA_000247545.1	0.054940	congeneric	1
as_reported	GCA_000016525.1	Methanobrevibacter	Archaea	GCA_028743435.1	0.000000	same_strain	1
no_self_strain	GCA_000016525.1	Methanobrevibacter	Archaea	GCA_002252585.1	0.058690	congeneric	1
novel_species	GCA_000016525.1	Methanobrevibacter	Archaea	GCA_002252585.1	0.058690	congeneric	1
as_reported	GCA_000016605.1	Metallosphaera	Archaea	GCA_035610555.1	0.000287	same_strain	1
no_self_strain	GCA_000016605.1	Metallosphaera	Archaea	GCA_005222525.1	0.002794	same_species	1
novel_species	GCA_000016605.1	Metallosphaera	Archaea	GCA_022064045.1	0.099128	congeneric	1
as_reported	GCA_000017165.1	Methanococcus	Archaea	GCA_016907005.1	0.178722	congeneric	1
no_self_strain	GCA_000017165.1	Methanococcus	Archaea	GCA_016907005.1	0.178722	congeneric	1
novel_species	GCA_000017165.1	Methanococcus	Archaea	GCA_016907005.1	0.178722	congeneric	1
as_reported	GCA_000017185.1	Methanococcus	Archaea	GCA_049075655.1	0.215889	inter_genus	0
no_self_strain	GCA_000017185.1	Methanococcus	Archaea	GCA_049075655.1	0.215889	inter_genus	0
novel_species	GCA_000017185.1	Methanococcus	Archaea	GCA_049075655.1	0.215889	inter_genus	0
as_reported	GCA_000017625.1	Methanoregula	Archaea	GCA_000327485.1	0.300457	congeneric	1
no_self_strain	GCA_000017625.1	Methanoregula	Archaea	GCA_000327485.1	0.300457	congeneric	1
novel_species	GCA_000017625.1	Methanoregula	Archaea	GCA_000327485.1	0.300457	congeneric	1
as_reported	GCA_000018365.1	Thermococcus	Archaea	GCA_001647085.1	0.113057	congeneric	1
no_self_strain	GCA_000018365.1	Thermococcus	Archaea	GCA_001647085.1	0.113057	congeneric	1
novel_species	GCA_000018365.1	Thermococcus	Archaea	GCA_001647085.1	0.113057	congeneric	1
as_reported	GCA_000019805.1	Pyrobaculum	Archaea	GCA_000015205.1	0.143064	congeneric	1
no_self_strain	GCA_000019805.1	Pyrobaculum	Archaea	GCA_000015205.1	0.143064	congeneric	1
novel_species	GCA_000019805.1	Pyrobaculum	Archaea	GCA_000015205.1	0.143064	congeneric	1
as_reported	GCA_000021965.1	Methanosphaerula	Archaea	GCA_052055875.1	0.116516	congeneric	1
no_self_strain	GCA_000021965.1	Methanosphaerula	Archaea	GCA_052055875.1	0.116516	congeneric	1
novel_species	GCA_000021965.1	Methanosphaerula	Archaea	GCA_052055875.1	0.116516	congeneric	1
as_reported	GCA_000022365.1	Thermococcus	Archaea	GCA_000816105.1	0.121756	congeneric	1
no_self_strain	GCA_000022365.1	Thermococcus	Archaea	GCA_000816105.1	0.121756	congeneric	1
novel_species	GCA_000022365.1	Thermococcus	Archaea	GCA_000816105.1	0.121756	congeneric	1
as_reported	GCA_000022485.1	Saccharolobus	Archaea	GCA_019175345.1	0.059270	congeneric	1
no_self_strain	GCA_000022485.1	Saccharolobus	Archaea	GCA_019175345.1	0.059270	congeneric	1
novel_species	GCA_000022485.1	Saccharolobus	Archaea	GCA_019175345.1	0.059270	congeneric	1
as_reported	GCA_000022545.1	Thermococcus	Archaea	GCA_023746595.1	0.154011	congeneric	1
no_self_strain	GCA_000022545.1	Thermococcus	Archaea	GCA_023746595.1	0.154011	congeneric	1
novel_species	GCA_000022545.1	Thermococcus	Archaea	GCA_023746595.1	0.154011	congeneric	1
as_reported	GCA_000023985.1	Methanocaldococcus	Archaea	GCA_000739065.1	0.111561	congeneric	1
no_self_strain	GCA_000023985.1	Methanocaldococcus	Archaea	GCA_000739065.1	0.111561	congeneric	1
novel_species	GCA_000023985.1	Methanocaldococcus	Archaea	GCA_000739065.1	0.111561	congeneric	1
as_reported	GCA_000024185.1	Methanobrevibacter	Archaea	GCA_900114585.1	0.215889	congeneric	1
no_self_strain	GCA_000024185.1	Methanobrevibacter	Archaea	GCA_900114585.1	0.215889	congeneric	1
novel_species	GCA_000024185.1	Methanobrevibacter	Archaea	GCA_900114585.1	0.215889	congeneric	1
as_reported	GCA_000024625.1	Methanocaldococcus	Archaea	GCA_000091665.1	0.152291	congeneric	1
no_self_strain	GCA_000024625.1	Methanocaldococcus	Archaea	GCA_000091665.1	0.152291	congeneric	1
novel_species	GCA_000024625.1	Methanocaldococcus	Archaea	GCA_000091665.1	0.152291	congeneric	1
as_reported	GCA_000025625.1	Natrialba	Archaea	GCA_000337875.1	0.000647	same_strain	1
no_self_strain	GCA_000025625.1	Natrialba	Archaea	GCA_000337575.1	0.086314	congeneric	1
novel_species	GCA_000025625.1	Natrialba	Archaea	GCA_000337575.1	0.086314	congeneric	1
as_reported	GCA_000025865.1	Methanohalophilus	Archaea	GCA_003722055.1	0.069457	congeneric	1
no_self_strain	GCA_000025865.1	Methanohalophilus	Archaea	GCA_003722055.1	0.069457	congeneric	1
novel_species	GCA_000025865.1	Methanohalophilus	Archaea	GCA_003722055.1	0.069457	congeneric	1
as_reported	GCA_000026045.1	Natronomonas	Archaea	GCA_013839515.1	0.247497	congeneric	1
no_self_strain	GCA_000026045.1	Natronomonas	Archaea	GCA_013839515.1	0.247497	congeneric	1
novel_species	GCA_000026045.1	Natronomonas	Archaea	GCA_013839515.1	0.247497	congeneric	1
as_reported	GCA_000063445.1	Methanocella	Archaea	GCA_000011005.1	0.330580	congeneric	1
no_self_strain	GCA_000063445.1	Methanocella	Archaea	GCA_000011005.1	0.330580	congeneric	1
novel_species	GCA_000063445.1	Methanocella	Archaea	GCA_000011005.1	0.330580	congeneric	1
as_reported	GCA_000011005.1	Methanocella	Archaea	GCA_000251105.1	0.228896	congeneric	1
no_self_strain	GCA_000011005.1	Methanocella	Archaea	GCA_000251105.1	0.228896	congeneric	1
novel_species	GCA_000011005.1	Methanocella	Archaea	GCA_000251105.1	0.228896	congeneric	1
as_reported	GCA_000091665.1	Methanocaldococcus	Archaea	GCA_000739065.1	0.097851	congeneric	1
no_self_strain	GCA_000091665.1	Methanocaldococcus	Archaea	GCA_000739065.1	0.097851	congeneric	1
novel_species	GCA_000091665.1	Methanocaldococcus	Archaea	GCA_000739065.1	0.097851	congeneric	1
as_reported	GCA_000092305.1	Methanocaldococcus	Archaea	GCA_000024625.1	0.234776	congeneric	1
no_self_strain	GCA_000092305.1	Methanocaldococcus	Archaea	GCA_000024625.1	0.234776	congeneric	1
novel_species	GCA_000092305.1	Methanocaldococcus	Archaea	GCA_000024625.1	0.234776	congeneric	1
as_reported	GCA_000092465.1	Staphylothermus	Archaea	GCA_000015945.1	0.106165	congeneric	1
no_self_strain	GCA_000092465.1	Staphylothermus	Archaea	GCA_000015945.1	0.106165	congeneric	1
novel_species	GCA_000092465.1	Staphylothermus	Archaea	GCA_000015945.1	0.106165	congeneric	1
as_reported	GCA_000145295.1	Methanothermobacter	Archaea	GCA_027555065.1	0.000865	same_species	1
no_self_strain	GCA_000145295.1	Methanothermobacter	Archaea	GCA_027555065.1	0.000865	same_species	1
novel_species	GCA_000145295.1	Methanothermobacter	Archaea	GCA_003385755.1	0.118496	congeneric	1
as_reported	GCA_000147875.1	Methanolacinia	Archaea	GCA_000784355.1	0.064709	congeneric	1
no_self_strain	GCA_000147875.1	Methanolacinia	Archaea	GCA_000784355.1	0.064709	congeneric	1
novel_species	GCA_000147875.1	Methanolacinia	Archaea	GCA_000784355.1	0.064709	congeneric	1
as_reported	GCA_000151105.2	Thermococcus	Archaea	GCA_000517445.1	0.107928	congeneric	1
no_self_strain	GCA_000151105.2	Thermococcus	Archaea	GCA_000517445.1	0.107928	congeneric	1
novel_species	GCA_000151105.2	Thermococcus	Archaea	GCA_000517445.1	0.107928	congeneric	1
as_reported	GCA_000166095.1	Methanothermus	Archaea	GCA_055392295.1	0.005517	congeneric	1
no_self_strain	GCA_000166095.1	Methanothermus	Archaea	GCA_055392295.1	0.005517	congeneric	1
novel_species	GCA_000166095.1	Methanothermus	Archaea	GCA_055392295.1	0.005517	congeneric	1
as_reported	GCA_000179575.2	Methanothermococcus	Archaea	GCA_049075655.1	0.130443	congeneric	1
no_self_strain	GCA_000179575.2	Methanothermococcus	Archaea	GCA_049075655.1	0.130443	congeneric	1
novel_species	GCA_000179575.2	Methanothermococcus	Archaea	GCA_049075655.1	0.130443	congeneric	1
as_reported	GCA_000195935.2	Pyrococcus	Archaea	GCA_000011105.1	0.154011	congeneric	1
no_self_strain	GCA_000195935.2	Pyrococcus	Archaea	GCA_000011105.1	0.154011	congeneric	1
novel_species	GCA_000195935.2	Pyrococcus	Archaea	GCA_000011105.1	0.154011	congeneric	1
as_reported	GCA_000196655.1	Methanohalobium	Archaea	GCA_900111645.1	0.341470	inter_genus	0
no_self_strain	GCA_000196655.1	Methanohalobium	Archaea	GCA_900111645.1	0.341470	inter_genus	0
novel_species	GCA_000196655.1	Methanohalobium	Archaea	GCA_900111645.1	0.341470	inter_genus	0
as_reported	GCA_000204415.1	Methanothrix	Archaea	GCA_000014945.1	0.350280	congeneric	1
no_self_strain	GCA_000204415.1	Methanothrix	Archaea	GCA_000014945.1	0.350280	congeneric	1
novel_species	GCA_000204415.1	Methanothrix	Archaea	GCA_000014945.1	0.350280	congeneric	1
as_reported	GCA_000204925.1	Metallosphaera	Archaea	GCA_022064045.1	0.191962	congeneric	1
no_self_strain	GCA_000204925.1	Metallosphaera	Archaea	GCA_022064045.1	0.191962	congeneric	1
novel_species	GCA_000204925.1	Metallosphaera	Archaea	GCA_022064045.1	0.191962	congeneric	1
as_reported	GCA_000214415.1	Methanotorris	Archaea	GCA_000243455.2	0.106165	congeneric	1
no_self_strain	GCA_000214415.1	Methanotorris	Archaea	GCA_000243455.2	0.106165	congeneric	1
novel_species	GCA_000214415.1	Methanotorris	Archaea	GCA_000243455.2	0.106165	congeneric	1
as_reported	GCA_000214725.1	Methanobacterium	Archaea	GCA_017874455.1	0.211861	congeneric	1
no_self_strain	GCA_000214725.1	Methanobacterium	Archaea	GCA_017874455.1	0.211861	congeneric	1
novel_species	GCA_000214725.1	Methanobacterium	Archaea	GCA_017874455.1	0.211861	congeneric	1
as_reported	GCA_000215995.1	Pyrococcus	Archaea	GCA_000018365.1	0.199679	inter_genus	0
no_self_strain	GCA_000215995.1	Pyrococcus	Archaea	GCA_000018365.1	0.199679	inter_genus	0
novel_species	GCA_000215995.1	Pyrococcus	Archaea	GCA_000018365.1	0.199679	inter_genus	0
as_reported	GCA_000217995.1	Methanosalsum	Archaea	GCA_024808815.1	0.242244	congeneric	1
no_self_strain	GCA_000217995.1	Methanosalsum	Archaea	GCA_024808815.1	0.242244	congeneric	1
novel_species	GCA_000217995.1	Methanosalsum	Archaea	GCA_024808815.1	0.242244	congeneric	1
as_reported	GCA_000220175.2	Nitrosarchaeum	Archaea	GCA_025998175.1	0.207970	inter_genus	0
no_self_strain	GCA_000220175.2	Nitrosarchaeum	Archaea	GCA_025998175.1	0.207970	inter_genus	0
novel_species	GCA_000220175.2	Nitrosarchaeum	Archaea	GCA_025998175.1	0.207970	inter_genus	0
as_reported	GCA_000018465.1	Nitrosopumilus	Archaea	GCA_000875775.1	0.119705	congeneric	1
no_self_strain	GCA_000018465.1	Nitrosopumilus	Archaea	GCA_000875775.1	0.119705	congeneric	1
novel_species	GCA_000018465.1	Nitrosopumilus	Archaea	GCA_000875775.1	0.119705	congeneric	1
as_reported	GCA_000223395.1	Pyrolobus	Archaea	GCA_001462395.1	0.420773	inter_genus	0
no_self_strain	GCA_000223395.1	Pyrolobus	Archaea	GCA_001462395.1	0.420773	inter_genus	0
novel_species	GCA_000223395.1	Pyrolobus	Archaea	GCA_001462395.1	0.420773	inter_genus	0
as_reported	GCA_000226975.3	Natronobacterium	Archaea	GCA_000336655.1	0.001598	same_strain	1
no_self_strain	GCA_000226975.3	Natronobacterium	Archaea	GCA_900112205.1	0.049497	congeneric	1
novel_species	GCA_000226975.3	Natronobacterium	Archaea	GCA_900112205.1	0.049497	congeneric	1
as_reported	GCA_000230715.3	Natronobacterium	Archaea	GCA_900114025.1	0.000431	same_species	1
no_self_strain	GCA_000230715.3	Natronobacterium	Archaea	GCA_900114025.1	0.000431	same_species	1
novel_species	GCA_000230715.3	Natronobacterium	Archaea	GCA_900104065.1	0.150599	congeneric	1
as_reported	GCA_000230735.3	Natrinema	Archaea	GCA_000337635.1	0.001303	same_strain	1
no_self_strain	GCA_000230735.3	Natrinema	Archaea	GCA_031165565.1	0.053315	congeneric	1
novel_species	GCA_000230735.3	Natrinema	Archaea	GCA_031165565.1	0.053315	congeneric	1
as_reported	GCA_000234805.1	Pyrobaculum	Archaea	GCA_000007225.1	0.213857	congeneric	1
no_self_strain	GCA_000234805.1	Pyrobaculum	Archaea	GCA_000007225.1	0.213857	congeneric	1
novel_species	GCA_000234805.1	Pyrobaculum	Archaea	GCA_000007225.1	0.213857	congeneric	1
as_reported	GCA_000243255.1	Methanoplanus	Archaea	GCA_024662215.1	0.129537	congeneric	1
no_self_strain	GCA_000243255.1	Methanoplanus	Archaea	GCA_024662215.1	0.129537	congeneric	1
novel_species	GCA_000243255.1	Methanoplanus	Archaea	GCA_024662215.1	0.129537	congeneric	1
as_reported	GCA_000243455.2	Methanotorris	Archaea	GCA_047915675.1	0.000503	same_strain	1
no_self_strain	GCA_000243455.2	Methanotorris	Archaea	GCA_000214415.1	0.106165	congeneric	1
novel_species	GCA_000243455.2	Methanotorris	Archaea	GCA_000214415.1	0.106165	congeneric	1
as_reported	GCA_000246985.3	Thermococcus	Archaea	GCA_024054535.1	0.056978	congeneric	1
no_self_strain	GCA_000246985.3	Thermococcus	Archaea	GCA_024054535.1	0.056978	congeneric	1
novel_species	GCA_000246985.3	Thermococcus	Archaea	GCA_024054535.1	0.056978	congeneric	1
as_reported	GCA_000247545.1	Pyrobaculum	Archaea	GCA_000016385.1	0.054940	congeneric	1
no_self_strain	GCA_000247545.1	Pyrobaculum	Archaea	GCA_000016385.1	0.054940	congeneric	1
novel_species	GCA_000247545.1	Pyrobaculum	Archaea	GCA_000016385.1	0.054940	congeneric	1
as_reported	GCA_000251105.1	Methanocella	Archaea	GCA_000011005.1	0.228896	congeneric	1
no_self_strain	GCA_000251105.1	Methanocella	Archaea	GCA_000011005.1	0.228896	congeneric	1
novel_species	GCA_000251105.1	Methanocella	Archaea	GCA_000011005.1	0.228896	congeneric	1
as_reported	GCA_000258515.1	Thermococcus	Archaea	GCA_032304395.1	0.050346	congeneric	1
no_self_strain	GCA_000258515.1	Thermococcus	Archaea	GCA_032304395.1	0.050346	congeneric	1
novel_species	GCA_000258515.1	Thermococcus	Archaea	GCA_032304395.1	0.050346	congeneric	1
as_reported	GCA_000264495.1	Thermogladius	Archaea	GCA_000513855.1	0.369901	inter_genus	0
no_self_strain	GCA_000264495.1	Thermogladius	Archaea	GCA_000513855.1	0.369901	inter_genus	0
novel_species	GCA_000264495.1	Thermogladius	Archaea	GCA_000513855.1	0.369901	inter_genus	0
as_reported	GCA_000265525.1	Thermococcus	Archaea	GCA_002214465.1	0.121756	congeneric	1
no_self_strain	GCA_000265525.1	Thermococcus	Archaea	GCA_002214465.1	0.121756	congeneric	1
novel_species	GCA_000265525.1	Thermococcus	Archaea	GCA_002214465.1	0.121756	congeneric	1
as_reported	GCA_000275865.1	Methanofollis	Archaea	GCA_013377755.1	0.065339	congeneric	1
no_self_strain	GCA_000275865.1	Methanofollis	Archaea	GCA_013377755.1	0.065339	congeneric	1
novel_species	GCA_000275865.1	Methanofollis	Archaea	GCA_013377755.1	0.065339	congeneric	1
as_reported	GCA_000304355.2	Methanoculleus	Archaea	GCA_023195915.1	0.131357	congeneric	1
no_self_strain	GCA_000304355.2	Methanoculleus	Archaea	GCA_023195915.1	0.131357	congeneric	1
novel_species	GCA_000304355.2	Methanoculleus	Archaea	GCA_023195915.1	0.131357	congeneric	1
as_reported	GCA_000320505.2	Methanobrevibacter	Archaea	GCA_000621965.1	0.200571	congeneric	1
no_self_strain	GCA_000320505.2	Methanobrevibacter	Archaea	GCA_000621965.1	0.200571	congeneric	1
novel_species	GCA_000320505.2	Methanobrevibacter	Archaea	GCA_000621965.1	0.200571	congeneric	1
as_reported	GCA_000327485.1	Methanoregula	Archaea	GCA_000017625.1	0.300457	congeneric	1
no_self_strain	GCA_000327485.1	Methanoregula	Archaea	GCA_000017625.1	0.300457	congeneric	1
novel_species	GCA_000327485.1	Methanoregula	Archaea	GCA_000017625.1	0.300457	congeneric	1
as_reported	GCA_000328525.1	Halovivax	Archaea	GCA_000337515.1	0.074762	congeneric	1
no_self_strain	GCA_000328525.1	Halovivax	Archaea	GCA_000337515.1	0.074762	congeneric	1
novel_species	GCA_000328525.1	Halovivax	Archaea	GCA_000337515.1	0.074762	congeneric	1
as_reported	GCA_000328665.1	Methanomethylovorans	Archaea	GCA_024500045.1	0.258747	inter_genus	0
no_self_strain	GCA_000328665.1	Methanomethylovorans	Archaea	GCA_024500045.1	0.258747	inter_genus	0
novel_species	GCA_000328665.1	Methanomethylovorans	Archaea	GCA_024500045.1	0.258747	inter_genus	0
as_reported	GCA_000328685.1	Natronococcus	Archaea	GCA_000337675.1	0.125135	congeneric	1
no_self_strain	GCA_000328685.1	Natronococcus	Archaea	GCA_000337675.1	0.125135	congeneric	1
novel_species	GCA_000328685.1	Natronococcus	Archaea	GCA_000337675.1	0.125135	congeneric	1
as_reported	GCA_000336655.1	Natronobacterium	Archaea	GCA_000226975.3	0.001598	same_strain	1
no_self_strain	GCA_000336655.1	Natronobacterium	Archaea	GCA_900112205.1	0.050175	congeneric	1
novel_species	GCA_000336655.1	Natronobacterium	Archaea	GCA_900112205.1	0.050175	congeneric	1
as_reported	GCA_000337135.1	Natrialba	Archaea	GCA_000337575.1	0.092924	congeneric	1
no_self_strain	GCA_000337135.1	Natrialba	Archaea	GCA_000337575.1	0.092924	congeneric	1
novel_species	GCA_000337135.1	Natrialba	Archaea	GCA_000337575.1	0.092924	congeneric	1
as_reported	GCA_000337155.1	Natrinema	Archaea	GCA_000731985.1	0.001598	same_species	1
no_self_strain	GCA_000337155.1	Natrinema	Archaea	GCA_000731985.1	0.001598	same_species	1
novel_species	GCA_000337155.1	Natrinema	Archaea	GCA_000337615.1	0.067478	congeneric	1
as_reported	GCA_000337175.1	Natrinema	Archaea	GCA_000731985.1	0.075966	congeneric	1
no_self_strain	GCA_000337175.1	Natrinema	Archaea	GCA_000731985.1	0.075966	congeneric	1
novel_species	GCA_000337175.1	Natrinema	Archaea	GCA_000731985.1	0.075966	congeneric	1
as_reported	GCA_000337195.1	Natrinema	Archaea	GCA_020515625.1	0.150599	congeneric	1
no_self_strain	GCA_000337195.1	Natrinema	Archaea	GCA_020515625.1	0.150599	congeneric	1
novel_species	GCA_000337195.1	Natrinema	Archaea	GCA_020515625.1	0.150599	congeneric	1
as_reported	GCA_000337215.1	Natronolimnohabitans	Archaea	GCA_009834785.1	0.194475	inter_genus	0
no_self_strain	GCA_000337215.1	Natronolimnohabitans	Archaea	GCA_009834785.1	0.194475	inter_genus	0
novel_species	GCA_000337215.1	Natronolimnohabitans	Archaea	GCA_009834785.1	0.194475	inter_genus	0
as_reported	GCA_000337235.1	Natronorubrum	Archaea	GCA_000383975.1	0.001303	same_strain	1
no_self_strain	GCA_000337235.1	Natronorubrum	Archaea	GCA_052040145.1	0.093223	congeneric	1
novel_species	GCA_000337235.1	Natronorubrum	Archaea	GCA_052040145.1	0.093223	congeneric	1
as_reported	GCA_000337475.1	Natrinema	Archaea	GCA_004217335.1	0.065339	congeneric	1
no_self_strain	GCA_000337475.1	Natrinema	Archaea	GCA_004217335.1	0.065339	congeneric	1
novel_species	GCA_000337475.1	Natrinema	Archaea	GCA_004217335.1	0.065339	congeneric	1
as_reported	GCA_000337515.1	Halovivax	Archaea	GCA_000328525.1	0.074762	congeneric	1
no_self_strain	GCA_000337515.1	Halovivax	Archaea	GCA_000328525.1	0.074762	congeneric	1
novel_species	GCA_000337515.1	Halovivax	Archaea	GCA_000328525.1	0.074762	congeneric	1
as_reported	GCA_000337535.1	Natrialba	Archaea	GCA_052510705.1	0.001157	same_species	1
no_self_strain	GCA_000337535.1	Natrialba	Archaea	GCA_052510705.1	0.001157	same_species	1
novel_species	GCA_000337535.1	Natrialba	Archaea	GCA_000337595.1	0.050175	congeneric	1
as_reported	GCA_000337555.1	Natrialba	Archaea	GCA_000337595.1	0.071719	congeneric	1
no_self_strain	GCA_000337555.1	Natrialba	Archaea	GCA_000337595.1	0.071719	congeneric	1
novel_species	GCA_000337555.1	Natrialba	Archaea	GCA_000337595.1	0.071719	congeneric	1
as_reported	GCA_000337575.1	Natrialba	Archaea	GCA_000025625.1	0.086314	congeneric	1
no_self_strain	GCA_000337575.1	Natrialba	Archaea	GCA_000025625.1	0.086314	congeneric	1
novel_species	GCA_000337575.1	Natrialba	Archaea	GCA_000025625.1	0.086314	congeneric	1
as_reported	GCA_000337595.1	Natrialba	Archaea	GCA_000337535.1	0.050175	congeneric	1
no_self_strain	GCA_000337595.1	Natrialba	Archaea	GCA_000337535.1	0.050175	congeneric	1
novel_species	GCA_000337595.1	Natrialba	Archaea	GCA_000337535.1	0.050175	congeneric	1
as_reported	GCA_000337615.1	Natrinema	Archaea	GCA_000731985.1	0.067478	congeneric	1
no_self_strain	GCA_000337615.1	Natrinema	Archaea	GCA_000731985.1	0.067478	congeneric	1
novel_species	GCA_000337615.1	Natrinema	Archaea	GCA_000731985.1	0.067478	congeneric	1
as_reported	GCA_000337635.1	Natrinema	Archaea	GCA_000230735.3	0.001303	same_strain	1
no_self_strain	GCA_000337635.1	Natrinema	Archaea	GCA_031165565.1	0.054394	congeneric	1
novel_species	GCA_000337635.1	Natrinema	Archaea	GCA_031165565.1	0.054394	congeneric	1
as_reported	GCA_000337655.1	Natronobacterium	Archaea	GCA_900114025.1	0.001524	same_species	1
