scenario	accession	genus	domain	neighbour	dist	class	same_genus
novel_species	GCA_019711565.1	Qipengyuania	Bacteria	GCA_019711655.1	0.149799	congeneric	1
as_reported	GCA_019711595.1	Qipengyuania	Bacteria	GCA_019711435.1	0.134676	congeneric	1
no_self_strain	GCA_019711595.1	Qipengyuania	Bacteria	GCA_019711435.1	0.134676	congeneric	1
novel_species	GCA_019711595.1	Qipengyuania	Bacteria	GCA_019711435.1	0.134676	congeneric	1
as_reported	GCA_019711615.1	Qipengyuania	Bacteria	GCA_900115585.1	0.075425	congeneric	1
no_self_strain	GCA_019711615.1	Qipengyuania	Bacteria	GCA_900115585.1	0.075425	congeneric	1
novel_species	GCA_019711615.1	Qipengyuania	Bacteria	GCA_900115585.1	0.075425	congeneric	1
as_reported	GCA_019711635.1	Qipengyuania	Bacteria	GCA_009827325.1	0.105163	congeneric	1
no_self_strain	GCA_019711635.1	Qipengyuania	Bacteria	GCA_009827325.1	0.105163	congeneric	1
novel_species	GCA_019711635.1	Qipengyuania	Bacteria	GCA_009827325.1	0.105163	congeneric	1
as_reported	GCA_019711655.1	Qipengyuania	Bacteria	GCA_036365825.1	0.130466	congeneric	1
no_self_strain	GCA_019711655.1	Qipengyuania	Bacteria	GCA_036365825.1	0.130466	congeneric	1
novel_species	GCA_019711655.1	Qipengyuania	Bacteria	GCA_036365825.1	0.130466	congeneric	1
as_reported	GCA_019711685.1	Helicobacter_D	Bacteria	GCA_000158455.1	0.173620	congeneric	1
no_self_strain	GCA_019711685.1	Helicobacter_D	Bacteria	GCA_000158455.1	0.173620	congeneric	1
novel_species	GCA_019711685.1	Helicobacter_D	Bacteria	GCA_000158455.1	0.173620	congeneric	1
as_reported	GCA_019720755.1	Halosquirtibacter	Bacteria	GCA_019856515.1	0.219248	congeneric	1
no_self_strain	GCA_019720755.1	Halosquirtibacter	Bacteria	GCA_019856515.1	0.219248	congeneric	1
novel_species	GCA_019720755.1	Halosquirtibacter	Bacteria	GCA_019856515.1	0.219248	congeneric	1
as_reported	GCA_019720895.1	Microbacterium	Bacteria	GCA_009745985.1	0.151023	congeneric	1
no_self_strain	GCA_019720895.1	Microbacterium	Bacteria	GCA_009745985.1	0.151023	congeneric	1
novel_species	GCA_019720895.1	Microbacterium	Bacteria	GCA_009745985.1	0.151023	congeneric	1
as_reported	GCA_019722725.1	Vreelandella	Bacteria	GCA_019504685.1	0.000057	same_species	1
no_self_strain	GCA_019722725.1	Vreelandella	Bacteria	GCA_019504685.1	0.000057	same_species	1
novel_species	GCA_019722725.1	Vreelandella	Bacteria	GCA_965138175.1	0.067778	congeneric	1
as_reported	GCA_019733275.1	Streptomonospora	Bacteria	GCA_042648005.1	0.000342	same_species	1
no_self_strain	GCA_019733275.1	Streptomonospora	Bacteria	GCA_042648005.1	0.000342	same_species	1
novel_species	GCA_019733275.1	Streptomonospora	Bacteria	GCA_027604915.1	0.061698	congeneric	1
as_reported	GCA_019734885.1	Coprococcus_A	Bacteria	GCA_025289135.1	0.000057	same_species	1
no_self_strain	GCA_019734885.1	Coprococcus_A	Bacteria	GCA_025289135.1	0.000057	same_species	1
novel_species	GCA_019734885.1	Coprococcus_A	Bacteria	GCA_023656595.1	0.072203	congeneric	1
as_reported	GCA_019737615.1	Sphingobium	Bacteria	GCA_050433145.1	0.000013	same_species	1
no_self_strain	GCA_019737615.1	Sphingobium	Bacteria	GCA_050433145.1	0.000013	same_species	1
novel_species	GCA_019737615.1	Sphingobium	Bacteria	GCA_018603885.1	0.162431	congeneric	1
as_reported	GCA_019739135.1	Enterobacillus	Bacteria	GCA_003363015.1	0.000057	same_species	1
no_self_strain	GCA_019739135.1	Enterobacillus	Bacteria	GCA_003363015.1	0.000057	same_species	1
novel_species	GCA_019739135.1	Enterobacillus	Bacteria	GCA_900187015.1	0.208065	inter_genus	0
as_reported	GCA_019740315.1	Oceanobacter	Bacteria	GCA_000422845.1	0.197057	congeneric	1
no_self_strain	GCA_019740315.1	Oceanobacter	Bacteria	GCA_000422845.1	0.197057	congeneric	1
novel_species	GCA_019740315.1	Oceanobacter	Bacteria	GCA_000422845.1	0.197057	congeneric	1
as_reported	GCA_019740335.1	Alteraquisediminimonas	Bacteria	GCA_009913435.1	0.251108	inter_genus	0
no_self_strain	GCA_019740335.1	Alteraquisediminimonas	Bacteria	GCA_009913435.1	0.251108	inter_genus	0
novel_species	GCA_019740335.1	Alteraquisediminimonas	Bacteria	GCA_009913435.1	0.251108	inter_genus	0
as_reported	GCA_019740355.2	Paracrocinitomix	Bacteria	GCA_000621625.1	0.299434	inter_genus	0
no_self_strain	GCA_019740355.2	Paracrocinitomix	Bacteria	GCA_000621625.1	0.299434	inter_genus	0
novel_species	GCA_019740355.2	Paracrocinitomix	Bacteria	GCA_000621625.1	0.299434	inter_genus	0
as_reported	GCA_019753765.1	Microbacterium	Bacteria	GCA_039536565.1	0.000148	same_species	1
no_self_strain	GCA_019753765.1	Microbacterium	Bacteria	GCA_039536565.1	0.000148	same_species	1
novel_species	GCA_019753765.1	Microbacterium	Bacteria	GCA_039605615.1	0.150096	congeneric	1
as_reported	GCA_019753795.1	Clostridium	Bacteria	GCA_030815025.1	0.000063	same_species	1
no_self_strain	GCA_019753795.1	Clostridium	Bacteria	GCA_030815025.1	0.000063	same_species	1
novel_species	GCA_019753795.1	Clostridium	Bacteria	GCA_030813415.1	0.159986	congeneric	1
as_reported	GCA_019754295.1	Sellimonas	Bacteria	GCA_045038405.1	0.000160	same_species	1
no_self_strain	GCA_019754295.1	Sellimonas	Bacteria	GCA_045038405.1	0.000160	same_species	1
novel_species	GCA_019754295.1	Sellimonas	Bacteria	GCA_045063725.1	0.193060	congeneric	1
as_reported	GCA_019754935.1	Corynebacterium	Bacteria	GCA_000023145.1	0.056892	congeneric	1
no_self_strain	GCA_019754935.1	Corynebacterium	Bacteria	GCA_000023145.1	0.056892	congeneric	1
novel_species	GCA_019754935.1	Corynebacterium	Bacteria	GCA_000023145.1	0.056892	congeneric	1
as_reported	GCA_019754945.1	Corynebacterium	Bacteria	GCA_016889365.1	0.051135	congeneric	1
no_self_strain	GCA_019754945.1	Corynebacterium	Bacteria	GCA_016889365.1	0.051135	congeneric	1
novel_species	GCA_019754945.1	Corynebacterium	Bacteria	GCA_016889365.1	0.051135	congeneric	1
as_reported	GCA_019793235.1	Sphingopyxis	Bacteria	GCA_016734905.1	0.010739	same_species	1
no_self_strain	GCA_019793235.1	Sphingopyxis	Bacteria	GCA_016734905.1	0.010739	same_species	1
novel_species	GCA_019793235.1	Sphingopyxis	Bacteria	GCA_000013985.1	0.143663	congeneric	1
as_reported	GCA_019793435.1	Rhizobium	Bacteria	GCA_001187535.1	0.067766	congeneric	1
no_self_strain	GCA_019793435.1	Rhizobium	Bacteria	GCA_001187535.1	0.067766	congeneric	1
novel_species	GCA_019793435.1	Rhizobium	Bacteria	GCA_001187535.1	0.067766	congeneric	1
as_reported	GCA_019793465.1	Rhizobium	Bacteria	GCA_029194105.1	0.052400	congeneric	1
no_self_strain	GCA_019793465.1	Rhizobium	Bacteria	GCA_029194105.1	0.052400	congeneric	1
novel_species	GCA_019793465.1	Rhizobium	Bacteria	GCA_029194105.1	0.052400	congeneric	1
as_reported	GCA_019795105.1	Collinsella	Bacteria	GCA_900105895.1	0.170994	inter_genus	0
no_self_strain	GCA_019795105.1	Collinsella	Bacteria	GCA_900105895.1	0.170994	inter_genus	0
novel_species	GCA_019795105.1	Collinsella	Bacteria	GCA_900105895.1	0.170994	inter_genus	0
as_reported	GCA_019795155.1	Marinobacterium_C	Bacteria	GCA_042661465.1	0.219437	inter_genus	0
no_self_strain	GCA_019795155.1	Marinobacterium_C	Bacteria	GCA_042661465.1	0.219437	inter_genus	0
novel_species	GCA_019795155.1	Marinobacterium_C	Bacteria	GCA_042661465.1	0.219437	inter_genus	0
as_reported	GCA_019797745.1	Edaphocola	Bacteria	GCA_004118155.1	0.044667	congeneric	1
no_self_strain	GCA_019797745.1	Edaphocola	Bacteria	GCA_004118155.1	0.044667	congeneric	1
novel_species	GCA_019797745.1	Edaphocola	Bacteria	GCA_004118155.1	0.044667	congeneric	1
as_reported	GCA_019797845.1	Symbiopectobacterium	Bacteria	GCA_014946775.2	0.210897	inter_genus	0
no_self_strain	GCA_019797845.1	Symbiopectobacterium	Bacteria	GCA_014946775.2	0.210897	inter_genus	0
novel_species	GCA_019797845.1	Symbiopectobacterium	Bacteria	GCA_014946775.2	0.210897	inter_genus	0
as_reported	GCA_019797865.1	Methylopila	Bacteria	GCA_042648545.1	0.000656	same_species	1
no_self_strain	GCA_019797865.1	Methylopila	Bacteria	GCA_042648545.1	0.000656	same_species	1
novel_species	GCA_019797865.1	Methylopila	Bacteria	GCA_004103825.1	0.141653	congeneric	1
as_reported	GCA_019798055.1	Salsipaludibacter	Bacteria	GCA_004300825.1	0.246699	inter_genus	0
no_self_strain	GCA_019798055.1	Salsipaludibacter	Bacteria	GCA_004300825.1	0.246699	inter_genus	0
novel_species	GCA_019798055.1	Salsipaludibacter	Bacteria	GCA_004300825.1	0.246699	inter_genus	0
as_reported	GCA_019800005.1	Geminicoccus	Bacteria	GCA_014750705.1	0.002501	same_species	1
no_self_strain	GCA_019800005.1	Geminicoccus	Bacteria	GCA_014750705.1	0.002501	same_species	1
novel_species	GCA_019800005.1	Geminicoccus	Bacteria	GCA_009806515.1	0.063576	congeneric	1
as_reported	GCA_019802255.1	Pedobacter	Bacteria	GCA_014172405.1	0.132950	congeneric	1
no_self_strain	GCA_019802255.1	Pedobacter	Bacteria	GCA_014172405.1	0.132950	congeneric	1
novel_species	GCA_019802255.1	Pedobacter	Bacteria	GCA_014172405.1	0.132950	congeneric	1
as_reported	GCA_019802285.1	Novilysobacter	Bacteria	GCA_015209745.1	0.097526	congeneric	1
no_self_strain	GCA_019802285.1	Novilysobacter	Bacteria	GCA_015209745.1	0.097526	congeneric	1
novel_species	GCA_019802285.1	Novilysobacter	Bacteria	GCA_015209745.1	0.097526	congeneric	1
as_reported	GCA_019823065.1	Aquipseudomonas	Bacteria	GCA_000621225.1	0.000088	same_species	1
no_self_strain	GCA_019823065.1	Aquipseudomonas	Bacteria	GCA_000621225.1	0.000088	same_species	1
novel_species	GCA_019823065.1	Aquipseudomonas	Bacteria	GCA_014268935.2	0.048547	congeneric	1
as_reported	GCA_019823105.1	Halobaculum	Archaea	GCA_019880245.1	0.040969	congeneric	1
no_self_strain	GCA_019823105.1	Halobaculum	Archaea	GCA_019880245.1	0.040969	congeneric	1
novel_species	GCA_019823105.1	Halobaculum	Archaea	GCA_019880245.1	0.040969	congeneric	1
as_reported	GCA_019837165.1	Virgibacillus_L	Bacteria	GCA_021560035.1	0.155238	congeneric	1
no_self_strain	GCA_019837165.1	Virgibacillus_L	Bacteria	GCA_021560035.1	0.155238	congeneric	1
novel_species	GCA_019837165.1	Virgibacillus_L	Bacteria	GCA_021560035.1	0.155238	congeneric	1
as_reported	GCA_019856515.1	Halosquirtibacter	Bacteria	GCA_019720755.1	0.219248	congeneric	1
no_self_strain	GCA_019856515.1	Halosquirtibacter	Bacteria	GCA_019720755.1	0.219248	congeneric	1
novel_species	GCA_019856515.1	Halosquirtibacter	Bacteria	GCA_019720755.1	0.219248	congeneric	1
as_reported	GCA_019857185.1	Alteriqipengyuania	Bacteria	GCA_014191645.1	0.132054	congeneric	1
no_self_strain	GCA_019857185.1	Alteriqipengyuania	Bacteria	GCA_014191645.1	0.132054	congeneric	1
novel_species	GCA_019857185.1	Alteriqipengyuania	Bacteria	GCA_014191645.1	0.132054	congeneric	1
as_reported	GCA_019857205.1	Qipengyuania	Bacteria	GCA_019711555.1	0.032628	same_species	1
no_self_strain	GCA_019857205.1	Qipengyuania	Bacteria	GCA_019711555.1	0.032628	same_species	1
novel_species	GCA_019857205.1	Qipengyuania	Bacteria	GCA_019711655.1	0.155357	congeneric	1
as_reported	GCA_019857225.1	Streptomyces	Bacteria	GCA_021441825.1	0.001036	same_species	1
no_self_strain	GCA_019857225.1	Streptomyces	Bacteria	GCA_021441825.1	0.001036	same_species	1
novel_species	GCA_019857225.1	Streptomyces	Bacteria	GCA_022698145.1	0.053892	congeneric	1
as_reported	GCA_019880205.1	Pantoea	Bacteria	GCA_008632075.1	0.048521	congeneric	1
no_self_strain	GCA_019880205.1	Pantoea	Bacteria	GCA_008632075.1	0.048521	congeneric	1
novel_species	GCA_019880205.1	Pantoea	Bacteria	GCA_008632075.1	0.048521	congeneric	1
as_reported	GCA_019880225.1	Halobaculum	Archaea	GCA_040025155.1	0.072524	congeneric	1
no_self_strain	GCA_019880225.1	Halobaculum	Archaea	GCA_040025155.1	0.072524	congeneric	1
novel_species	GCA_019880225.1	Halobaculum	Archaea	GCA_040025155.1	0.072524	congeneric	1
as_reported	GCA_019880245.1	Halobaculum	Archaea	GCA_042429545.1	0.000009	same_species	1
no_self_strain	GCA_019880245.1	Halobaculum	Archaea	GCA_042429545.1	0.000009	same_species	1
novel_species	GCA_019880245.1	Halobaculum	Archaea	GCA_019823105.1	0.040969	congeneric	1
as_reported	GCA_019880305.1	Streptomyces	Bacteria	GCA_001270575.1	0.000100	same_species	1
no_self_strain	GCA_019880305.1	Streptomyces	Bacteria	GCA_001270575.1	0.000100	same_species	1
novel_species	GCA_019880305.1	Streptomyces	Bacteria	GCA_009811555.1	0.074524	congeneric	1
as_reported	GCA_019880385.1	Nocardioides	Bacteria	GCA_004564375.1	0.162264	congeneric	1
no_self_strain	GCA_019880385.1	Nocardioides	Bacteria	GCA_004564375.1	0.162264	congeneric	1
novel_species	GCA_019880385.1	Nocardioides	Bacteria	GCA_004564375.1	0.162264	congeneric	1
as_reported	GCA_019880525.1	Streptomyces	Bacteria	GCA_009299385.1	0.000169	same_species	1
no_self_strain	GCA_019880525.1	Streptomyces	Bacteria	GCA_009299385.1	0.000169	same_species	1
novel_species	GCA_019880525.1	Streptomyces	Bacteria	GCA_014649755.1	0.095910	congeneric	1
as_reported	GCA_019880545.1	Flagellimonas	Bacteria	GCA_009903685.1	0.187906	congeneric	1
no_self_strain	GCA_019880545.1	Flagellimonas	Bacteria	GCA_009903685.1	0.187906	congeneric	1
novel_species	GCA_019880545.1	Flagellimonas	Bacteria	GCA_009903685.1	0.187906	congeneric	1
as_reported	GCA_019880555.1	Sphingomonas	Bacteria	GCA_003550065.1	0.181253	congeneric	1
no_self_strain	GCA_019880555.1	Sphingomonas	Bacteria	GCA_003550065.1	0.181253	congeneric	1
novel_species	GCA_019880555.1	Sphingomonas	Bacteria	GCA_003550065.1	0.181253	congeneric	1
as_reported	GCA_019880585.1	Sphingobium_A	Bacteria	GCA_003590775.1	0.203200	congeneric	1
no_self_strain	GCA_019880585.1	Sphingobium_A	Bacteria	GCA_003590775.1	0.203200	congeneric	1
novel_species	GCA_019880585.1	Sphingobium_A	Bacteria	GCA_003590775.1	0.203200	congeneric	1
as_reported	GCA_019880635.1	Hanstruepera	Bacteria	GCA_023634025.1	0.087476	congeneric	1
no_self_strain	GCA_019880635.1	Hanstruepera	Bacteria	GCA_023634025.1	0.087476	congeneric	1
novel_species	GCA_019880635.1	Hanstruepera	Bacteria	GCA_023634025.1	0.087476	congeneric	1
as_reported	GCA_019884725.1	Leucobacter	Bacteria	GCA_004028235.1	0.128204	congeneric	1
no_self_strain	GCA_019884725.1	Leucobacter	Bacteria	GCA_004028235.1	0.128204	congeneric	1
novel_species	GCA_019884725.1	Leucobacter	Bacteria	GCA_004028235.1	0.128204	congeneric	1
as_reported	GCA_019884785.1	Crassaminicella	Bacteria	GCA_019203185.1	0.155645	congeneric	1
no_self_strain	GCA_019884785.1	Crassaminicella	Bacteria	GCA_019203185.1	0.155645	congeneric	1
novel_species	GCA_019884785.1	Crassaminicella	Bacteria	GCA_019203185.1	0.155645	congeneric	1
as_reported	GCA_019890615.1	Streptantibioticus_D	Bacteria	GCA_000237305.1	0.159355	inter_genus	0
no_self_strain	GCA_019890615.1	Streptantibioticus_D	Bacteria	GCA_000237305.1	0.159355	inter_genus	0
novel_species	GCA_019890615.1	Streptantibioticus_D	Bacteria	GCA_000237305.1	0.159355	inter_genus	0
as_reported	GCA_019890635.1	Streptomyces	Bacteria	GCA_039543625.1	0.071860	congeneric	1
no_self_strain	GCA_019890635.1	Streptomyces	Bacteria	GCA_039543625.1	0.071860	congeneric	1
novel_species	GCA_019890635.1	Streptomyces	Bacteria	GCA_039543625.1	0.071860	congeneric	1
as_reported	GCA_019890715.1	Nocardia	Bacteria	GCA_000308615.1	0.043793	same_species	1
no_self_strain	GCA_019890715.1	Nocardia	Bacteria	GCA_000308615.1	0.043793	same_species	1
novel_species	GCA_019890715.1	Nocardia	Bacteria	GCA_001613065.1	0.096884	congeneric	1
as_reported	GCA_019890725.1	Actinacidiphila	Bacteria	GCA_900110255.1	0.110604	congeneric	1
no_self_strain	GCA_019890725.1	Actinacidiphila	Bacteria	GCA_900110255.1	0.110604	congeneric	1
novel_species	GCA_019890725.1	Actinacidiphila	Bacteria	GCA_900110255.1	0.110604	congeneric	1
as_reported	GCA_019891175.1	Leptothermofonsia	Bacteria	GCA_021379005.1	0.245371	inter_genus	0
no_self_strain	GCA_019891175.1	Leptothermofonsia	Bacteria	GCA_021379005.1	0.245371	inter_genus	0
novel_species	GCA_019891175.1	Leptothermofonsia	Bacteria	GCA_021379005.1	0.245371	inter_genus	0
as_reported	GCA_019891355.1	Nitratireductor	Bacteria	GCA_000615975.1	0.044586	congeneric	1
no_self_strain	GCA_019891355.1	Nitratireductor	Bacteria	GCA_000615975.1	0.044586	congeneric	1
novel_species	GCA_019891355.1	Nitratireductor	Bacteria	GCA_000615975.1	0.044586	congeneric	1
as_reported	GCA_019891395.1	Nitratireductor	Bacteria	GCA_042655765.1	0.000022	same_species	1
no_self_strain	GCA_019891395.1	Nitratireductor	Bacteria	GCA_042655765.1	0.000022	same_species	1
novel_species	GCA_019891395.1	Nitratireductor	Bacteria	GCA_019891355.1	0.114897	congeneric	1
as_reported	GCA_019891545.1	Flavobacterium	Bacteria	GCA_004634195.1	0.222970	congeneric	1
no_self_strain	GCA_019891545.1	Flavobacterium	Bacteria	GCA_004634195.1	0.222970	congeneric	1
novel_species	GCA_019891545.1	Flavobacterium	Bacteria	GCA_004634195.1	0.222970	congeneric	1
as_reported	GCA_019898765.1	Sphingomonas	Bacteria	GCA_019429485.1	0.077668	congeneric	1
no_self_strain	GCA_019898765.1	Sphingomonas	Bacteria	GCA_019429485.1	0.077668	congeneric	1
novel_species	GCA_019898765.1	Sphingomonas	Bacteria	GCA_019429485.1	0.077668	congeneric	1
as_reported	GCA_019900845.1	Paraneptunicella	Bacteria	GCA_012911815.1	0.301525	inter_genus	0
no_self_strain	GCA_019900845.1	Paraneptunicella	Bacteria	GCA_012911815.1	0.301525	inter_genus	0
novel_species	GCA_019900845.1	Paraneptunicella	Bacteria	GCA_012911815.1	0.301525	inter_genus	0
as_reported	GCA_019903425.1	Halospina	Bacteria	GCA_002286965.1	0.099099	congeneric	1
no_self_strain	GCA_019903425.1	Halospina	Bacteria	GCA_002286965.1	0.099099	congeneric	1
novel_species	GCA_019903425.1	Halospina	Bacteria	GCA_002286965.1	0.099099	congeneric	1
as_reported	GCA_019903445.1	Vreelandella	Bacteria	GCA_034479615.1	0.000017	same_species	1
no_self_strain	GCA_019903445.1	Vreelandella	Bacteria	GCA_034479615.1	0.000017	same_species	1
novel_species	GCA_019903445.1	Vreelandella	Bacteria	GCA_039522685.1	0.073775	congeneric	1
as_reported	GCA_019904135.1	Fontibacillus	Bacteria	GCA_005869875.1	0.226791	congeneric	1
no_self_strain	GCA_019904135.1	Fontibacillus	Bacteria	GCA_005869875.1	0.226791	congeneric	1
novel_species	GCA_019904135.1	Fontibacillus	Bacteria	GCA_005869875.1	0.226791	congeneric	1
as_reported	GCA_019904155.1	Paenibacillus_AQ	Bacteria	GCA_000758685.1	0.078598	congeneric	1
no_self_strain	GCA_019904155.1	Paenibacillus_AQ	Bacteria	GCA_000758685.1	0.078598	congeneric	1
novel_species	GCA_019904155.1	Paenibacillus_AQ	Bacteria	GCA_000758685.1	0.078598	congeneric	1
as_reported	GCA_019904175.1	Dactylosporangium	Bacteria	GCA_042428735.1	0.000106	same_species	1
no_self_strain	GCA_019904175.1	Dactylosporangium	Bacteria	GCA_042428735.1	0.000106	same_species	1
novel_species	GCA_019904175.1	Dactylosporangium	Bacteria	GCA_039532525.1	0.148876	congeneric	1
as_reported	GCA_019913755.1	Enterobacter	Bacteria	GCA_025566055.1	0.086833	congeneric	1
no_self_strain	GCA_019913755.1	Enterobacter	Bacteria	GCA_025566055.1	0.086833	congeneric	1
novel_species	GCA_019913755.1	Enterobacter	Bacteria	GCA_025566055.1	0.086833	congeneric	1
as_reported	GCA_019915265.1	Bacillus_BT	Bacteria	GCA_011008855.1	0.001043	same_species	1
no_self_strain	GCA_019915265.1	Bacillus_BT	Bacteria	GCA_011008855.1	0.001043	same_species	1
novel_species	GCA_019915265.1	Bacillus_BT	Bacteria	GCA_016785185.1	0.262081	inter_genus	0
as_reported	GCA_019916025.1	Paraclostridium	Bacteria	GCA_000452245.2	0.000543	same_species	1
no_self_strain	GCA_019916025.1	Paraclostridium	Bacteria	GCA_000452245.2	0.000543	same_species	1
novel_species	GCA_019916025.1	Paraclostridium	Bacteria	GCA_019650315.1	0.031784	congeneric	1
as_reported	GCA_019916085.1	Aquirufa	Bacteria	GCA_042714495.1	0.075508	congeneric	1
no_self_strain	GCA_019916085.1	Aquirufa	Bacteria	GCA_042714495.1	0.075508	congeneric	1
novel_species	GCA_019916085.1	Aquirufa	Bacteria	GCA_042714495.1	0.075508	congeneric	1
as_reported	GCA_019923725.1	Zwartia	Bacteria	GCA_030410395.1	0.240402	congeneric	1
no_self_strain	GCA_019923725.1	Zwartia	Bacteria	GCA_030410395.1	0.240402	congeneric	1
novel_species	GCA_019923725.1	Zwartia	Bacteria	GCA_030410395.1	0.240402	congeneric	1
as_reported	GCA_019923745.1	Aquirufa	Bacteria	GCA_965138765.1	0.000015	same_species	1
no_self_strain	GCA_019923745.1	Aquirufa	Bacteria	GCA_965138765.1	0.000015	same_species	1
novel_species	GCA_019923745.1	Aquirufa	Bacteria	GCA_003143535.1	0.105412	congeneric	1
as_reported	GCA_019929505.1	Streptococcus	Bacteria	GCA_031191225.1	0.000080	same_species	1
no_self_strain	GCA_019929505.1	Streptococcus	Bacteria	GCA_031191225.1	0.000080	same_species	1
novel_species	GCA_019929505.1	Streptococcus	Bacteria	GCA_042436615.2	0.047953	congeneric	1
as_reported	GCA_019930105.1	Streptococcus	Bacteria	GCA_002088025.1	0.000016	same_species	1
no_self_strain	GCA_019930105.1	Streptococcus	Bacteria	GCA_002088025.1	0.000016	same_species	1
novel_species	GCA_019930105.1	Streptococcus	Bacteria	GCA_017315345.1	0.039923	congeneric	1
as_reported	GCA_019930585.1	Sphingomonas_I	Bacteria	GCA_030546695.1	0.198186	congeneric	1
no_self_strain	GCA_019930585.1	Sphingomonas_I	Bacteria	GCA_030546695.1	0.198186	congeneric	1
novel_species	GCA_019930585.1	Sphingomonas_I	Bacteria	GCA_030546695.1	0.198186	congeneric	1
as_reported	GCA_019930605.1	Prevotella	Bacteria	GCA_031191185.1	0.000002	same_species	1
no_self_strain	GCA_019930605.1	Prevotella	Bacteria	GCA_031191185.1	0.000002	same_species	1
novel_species	GCA_019930605.1	Prevotella	Bacteria	GCA_900455005.1	0.101098	congeneric	1
as_reported	GCA_019930665.1	Bacteroides	Bacteria	GCA_000613465.1	0.000260	same_species	1
no_self_strain	GCA_019930665.1	Bacteroides	Bacteria	GCA_000613465.1	0.000260	same_species	1
novel_species	GCA_019930665.1	Bacteroides	Bacteria	GCA_000381365.1	0.173941	congeneric	1
as_reported	GCA_019930685.1	Legionella	Bacteria	GCA_004283175.1	0.000057	same_species	1
no_self_strain	GCA_019930685.1	Legionella	Bacteria	GCA_004283175.1	0.000057	same_species	1
novel_species	GCA_019930685.1	Legionella	Bacteria	GCA_900640185.1	0.101843	congeneric	1
as_reported	GCA_019930725.1	Capnocytophaga	Bacteria	GCA_000023285.1	0.000002	same_species	1
no_self_strain	GCA_019930725.1	Capnocytophaga	Bacteria	GCA_000023285.1	0.000002	same_species	1
novel_species	GCA_019930725.1	Capnocytophaga	Bacteria	GCA_002209445.1	0.109760	congeneric	1
as_reported	GCA_019930785.1	Burkholderia	Bacteria	GCA_902499135.1	0.000174	same_species	1
no_self_strain	GCA_019930785.1	Burkholderia	Bacteria	GCA_902499135.1	0.000174	same_species	1
novel_species	GCA_019930785.1	Burkholderia	Bacteria	GCA_902499045.1	0.091424	congeneric	1
as_reported	GCA_019930845.1	Eikenella	Bacteria	GCA_900187105.1	0.000003	same_species	1
no_self_strain	GCA_019930845.1	Eikenella	Bacteria	GCA_900187105.1	0.000003	same_species	1
novel_species	GCA_019930845.1	Eikenella	Bacteria	GCA_001648475.1	0.057892	congeneric	1
as_reported	GCA_019930885.1	Legionella	Bacteria	GCA_002082905.2	0.000552	same_species	1
no_self_strain	GCA_019930885.1	Legionella	Bacteria	GCA_002082905.2	0.000552	same_species	1
novel_species	GCA_019930885.1	Legionella	Bacteria	GCA_021344005.1	0.084429	congeneric	1
as_reported	GCA_019930905.1	Haemophilus	Bacteria	GCA_900475885.1	0.000001	same_species	1
no_self_strain	GCA_019930905.1	Haemophilus	Bacteria	GCA_900475885.1	0.000001	same_species	1
novel_species	GCA_019930905.1	Haemophilus	Bacteria	GCA_001679045.1	0.072500	congeneric	1
as_reported	GCA_019930925.1	Bartonella	Bacteria	GCA_002735245.1	0.000008	same_species	1
no_self_strain	GCA_019930925.1	Bartonella	Bacteria	GCA_002735245.1	0.000008	same_species	1
novel_species	GCA_019930925.1	Bartonella	Bacteria	GCA_000706625.1	0.068017	congeneric	1
as_reported	GCA_019930945.1	Campylobacter_B	Bacteria	GCA_000017585.1	0.000046	same_species	1
no_self_strain	GCA_019930945.1	Campylobacter_B	Bacteria	GCA_000017585.1	0.000046	same_species	1
novel_species	GCA_019930945.1	Campylobacter_B	Bacteria	GCA_900460885.1	0.199221	congeneric	1
as_reported	GCA_019931005.1	Granulicatella	Bacteria	GCA_025150565.1	0.000008	same_species	1
no_self_strain	GCA_019931005.1	Granulicatella	Bacteria	GCA_025150565.1	0.000008	same_species	1
novel_species	GCA_019931005.1	Granulicatella	Bacteria	GCA_000162475.2	0.194540	congeneric	1
as_reported	GCA_019931045.1	Cupriavidus	Bacteria	GCA_008801835.1	0.000110	same_species	1
no_self_strain	GCA_019931045.1	Cupriavidus	Bacteria	GCA_008801835.1	0.000110	same_species	1
novel_species	GCA_019931045.1	Cupriavidus	Bacteria	GCA_000196015.1	0.134510	congeneric	1
as_reported	GCA_019931065.1	Methanobacterium_B	Archaea	GCA_017874455.1	0.250924	inter_genus	0
no_self_strain	GCA_019931065.1	Methanobacterium_B	Archaea	GCA_017874455.1	0.250924	inter_genus	0
novel_species	GCA_019931065.1	Methanobacterium_B	Archaea	GCA_017874455.1	0.250924	inter_genus	0
as_reported	GCA_019931145.1	Marinicella	Bacteria	GCA_042646525.1	0.240255	congeneric	1
no_self_strain	GCA_019931145.1	Marinicella	Bacteria	GCA_042646525.1	0.240255	congeneric	1
novel_species	GCA_019931145.1	Marinicella	Bacteria	GCA_042646525.1	0.240255	congeneric	1
as_reported	GCA_019931215.1	Isoalcanivorax	Bacteria	GCA_003259185.1	0.137948	congeneric	1
no_self_strain	GCA_019931215.1	Isoalcanivorax	Bacteria	GCA_003259185.1	0.137948	congeneric	1
novel_species	GCA_019931215.1	Isoalcanivorax	Bacteria	GCA_003259185.1	0.137948	congeneric	1
as_reported	GCA_019931675.1	Nocardioides	Bacteria	GCA_016907435.1	0.178844	congeneric	1
