scenario	accession	genus	domain	neighbour	dist	class	same_genus
novel_species	GCA_013407145.1	Nitrosopumilus	Archaea	GCA_013407165.1	0.133716	congeneric	1
as_reported	GCA_013407165.1	Nitrosopumilus	Archaea	GCA_013407145.1	0.133716	congeneric	1
no_self_strain	GCA_013407165.1	Nitrosopumilus	Archaea	GCA_013407145.1	0.133716	congeneric	1
novel_species	GCA_013407165.1	Nitrosopumilus	Archaea	GCA_013407145.1	0.133716	congeneric	1
as_reported	GCA_013407185.1	Nitrosopumilus	Archaea	GCA_000956175.1	0.127747	congeneric	1
no_self_strain	GCA_013407185.1	Nitrosopumilus	Archaea	GCA_000956175.1	0.127747	congeneric	1
novel_species	GCA_013407185.1	Nitrosopumilus	Archaea	GCA_000956175.1	0.127747	congeneric	1
as_reported	GCA_013415885.1	Halosimplex	Archaea	GCA_013415905.1	0.072548	congeneric	1
no_self_strain	GCA_013415885.1	Halosimplex	Archaea	GCA_013415905.1	0.072548	congeneric	1
novel_species	GCA_013415885.1	Halosimplex	Archaea	GCA_013415905.1	0.072548	congeneric	1
as_reported	GCA_013415905.1	Halosimplex	Archaea	GCA_013415885.1	0.072548	congeneric	1
no_self_strain	GCA_013415905.1	Halosimplex	Archaea	GCA_013415885.1	0.072548	congeneric	1
novel_species	GCA_013415905.1	Halosimplex	Archaea	GCA_013415885.1	0.072548	congeneric	1
as_reported	GCA_013456555.2	Natrinema	Archaea	GCA_028618695.1	0.097746	congeneric	1
no_self_strain	GCA_013456555.2	Natrinema	Archaea	GCA_028618695.1	0.097746	congeneric	1
novel_species	GCA_013456555.2	Natrinema	Archaea	GCA_028618695.1	0.097746	congeneric	1
as_reported	GCA_013839425.1	Halorhabdus	Archaea	GCA_004944975.1	0.174408	congeneric	1
no_self_strain	GCA_013839425.1	Halorhabdus	Archaea	GCA_004944975.1	0.174408	congeneric	1
novel_species	GCA_013839425.1	Halorhabdus	Archaea	GCA_004944975.1	0.174408	congeneric	1
as_reported	GCA_013839515.1	Natronomonas	Archaea	GCA_000591055.1	0.146509	congeneric	1
no_self_strain	GCA_013839515.1	Natronomonas	Archaea	GCA_000591055.1	0.146509	congeneric	1
novel_species	GCA_013839515.1	Natronomonas	Archaea	GCA_000591055.1	0.146509	congeneric	1
as_reported	GCA_014202105.1	Sulfurisphaera	Archaea	GCA_009729055.1	0.000096	same_species	1
no_self_strain	GCA_014202105.1	Sulfurisphaera	Archaea	GCA_009729055.1	0.000096	same_species	1
novel_species	GCA_014202105.1	Sulfurisphaera	Archaea	GCA_039545175.1	0.039459	congeneric	1
as_reported	GCA_014202515.1	Halobacterium	Archaea	GCA_020736485.1	0.000944	same_species	1
no_self_strain	GCA_014202515.1	Halobacterium	Archaea	GCA_020736485.1	0.000944	same_species	1
novel_species	GCA_014202515.1	Halobacterium	Archaea	GCA_055390035.1	0.146509	congeneric	1
as_reported	GCA_014212355.1	Halobellus	Archaea	GCA_014646875.1	0.137590	congeneric	1
no_self_strain	GCA_014212355.1	Halobellus	Archaea	GCA_014646875.1	0.137590	congeneric	1
novel_species	GCA_014212355.1	Halobellus	Archaea	GCA_014646875.1	0.137590	congeneric	1
as_reported	GCA_014635105.1	Haloferax	Archaea	GCA_000337835.1	0.009723	same_species	1
no_self_strain	GCA_014635105.1	Haloferax	Archaea	GCA_000337835.1	0.009723	same_species	1
novel_species	GCA_014635105.1	Haloferax	Archaea	GCA_000337795.1	0.027416	congeneric	1
as_reported	GCA_014646535.1	Thermocladium	Archaea	GCA_055398215.1	0.000483	same_species	1
no_self_strain	GCA_014646535.1	Thermocladium	Archaea	GCA_055398215.1	0.000483	same_species	1
novel_species	GCA_014646535.1	Thermocladium	Archaea	GCA_965139125.1	0.254359	inter_genus	0
as_reported	GCA_014646555.1	Vulcanisaeta	Archaea	GCA_026000775.1	0.000031	same_strain	1
no_self_strain	GCA_014646555.1	Vulcanisaeta	Archaea	GCA_000148385.1	0.123418	congeneric	1
novel_species	GCA_014646555.1	Vulcanisaeta	Archaea	GCA_000148385.1	0.123418	congeneric	1
as_reported	GCA_014646795.1	Thermogymnomonas	Archaea	GCA_055393465.1	0.000036	same_species	1
no_self_strain	GCA_014646795.1	Thermogymnomonas	Archaea	GCA_055393465.1	0.000036	same_species	1
novel_species	GCA_014646795.1	Thermogymnomonas	Archaea	GCA_000195915.1	0.291447	inter_genus	0
as_reported	GCA_014646875.1	Halobellus	Archaea	GCA_900182765.1	0.000069	same_species	1
no_self_strain	GCA_014646875.1	Halobellus	Archaea	GCA_900182765.1	0.000069	same_species	1
novel_species	GCA_014646875.1	Halobellus	Archaea	GCA_014212355.1	0.137590	congeneric	1
as_reported	GCA_014647095.1	Haloarcula	Archaea	GCA_039539865.1	0.011123	same_species	1
no_self_strain	GCA_014647095.1	Haloarcula	Archaea	GCA_039539865.1	0.011123	same_species	1
novel_species	GCA_014647095.1	Haloarcula	Archaea	GCA_042429525.1	0.045873	congeneric	1
as_reported	GCA_014647115.1	Halarchaeum	Archaea	GCA_017873775.1	0.000029	same_species	1
no_self_strain	GCA_014647115.1	Halarchaeum	Archaea	GCA_017873775.1	0.000029	same_species	1
novel_species	GCA_014647115.1	Halarchaeum	Archaea	GCA_017874695.1	0.086694	congeneric	1
as_reported	GCA_014647155.1	Halarchaeum	Archaea	GCA_017874695.1	0.013040	same_species	1
no_self_strain	GCA_014647155.1	Halarchaeum	Archaea	GCA_017874695.1	0.013040	same_species	1
novel_species	GCA_014647155.1	Halarchaeum	Archaea	GCA_014647115.1	0.088419	congeneric	1
as_reported	GCA_014647235.1	Haloarcula	Archaea	GCA_019599515.1	0.000209	same_species	1
no_self_strain	GCA_014647235.1	Haloarcula	Archaea	GCA_019599515.1	0.000209	same_species	1
novel_species	GCA_014647235.1	Haloarcula	Archaea	GCA_019599465.1	0.097811	congeneric	1
as_reported	GCA_014647415.1	Haloarcula	Archaea	GCA_042429525.1	0.000026	same_species	1
no_self_strain	GCA_014647415.1	Haloarcula	Archaea	GCA_042429525.1	0.000026	same_species	1
novel_species	GCA_014647415.1	Haloarcula	Archaea	GCA_055384635.1	0.042702	congeneric	1
as_reported	GCA_014647455.2	Halarchaeum	Archaea	GCA_014647155.1	0.123773	congeneric	1
no_self_strain	GCA_014647455.2	Halarchaeum	Archaea	GCA_014647155.1	0.123773	congeneric	1
novel_species	GCA_014647455.2	Halarchaeum	Archaea	GCA_014647155.1	0.123773	congeneric	1
as_reported	GCA_014647475.1	Halocalculus	Archaea	GCA_014647455.2	0.165848	inter_genus	0
no_self_strain	GCA_014647475.1	Halocalculus	Archaea	GCA_014647455.2	0.165848	inter_genus	0
novel_species	GCA_014647475.1	Halocalculus	Archaea	GCA_014647455.2	0.165848	inter_genus	0
as_reported	GCA_014648235.1	Sulfodiicoccus	Archaea	GCA_003967175.1	0.000127	same_species	1
no_self_strain	GCA_014648235.1	Sulfodiicoccus	Archaea	GCA_003967175.1	0.000127	same_species	1
novel_species	GCA_014648235.1	Sulfodiicoccus	Archaea	GCA_001316085.1	0.291447	inter_genus	0
as_reported	GCA_014876775.1	Infirmifilum	Archaea	GCA_000993805.1	0.287309	congeneric	1
no_self_strain	GCA_014876775.1	Infirmifilum	Archaea	GCA_000993805.1	0.287309	congeneric	1
novel_species	GCA_014876775.1	Infirmifilum	Archaea	GCA_000993805.1	0.287309	congeneric	1
as_reported	GCA_014962245.1	Thermosphaera	Archaea	GCA_000092185.1	0.121685	congeneric	1
no_self_strain	GCA_014962245.1	Thermosphaera	Archaea	GCA_000092185.1	0.121685	congeneric	1
novel_species	GCA_014962245.1	Thermosphaera	Archaea	GCA_000092185.1	0.121685	congeneric	1
as_reported	GCA_016065055.1	Halosimplex	Archaea	GCA_000337455.1	0.094139	congeneric	1
no_self_strain	GCA_016065055.1	Halosimplex	Archaea	GCA_000337455.1	0.094139	congeneric	1
novel_species	GCA_016065055.1	Halosimplex	Archaea	GCA_000337455.1	0.094139	congeneric	1
as_reported	GCA_016757965.1	Archaeoglobus	Archaea	GCA_000008665.1	0.242205	congeneric	1
no_self_strain	GCA_016757965.1	Archaeoglobus	Archaea	GCA_000008665.1	0.242205	congeneric	1
novel_species	GCA_016757965.1	Archaeoglobus	Archaea	GCA_000008665.1	0.242205	congeneric	1
as_reported	GCA_016907005.1	Methanococcus	Archaea	GCA_017875815.1	0.000252	same_species	1
no_self_strain	GCA_016907005.1	Methanococcus	Archaea	GCA_017875815.1	0.000252	same_species	1
novel_species	GCA_016907005.1	Methanococcus	Archaea	GCA_054506835.1	0.101056	congeneric	1
as_reported	GCA_017094485.1	Natranaeroarchaeum	Archaea	GCA_023638055.1	0.087955	congeneric	1
no_self_strain	GCA_017094485.1	Natranaeroarchaeum	Archaea	GCA_023638055.1	0.087955	congeneric	1
novel_species	GCA_017094485.1	Natranaeroarchaeum	Archaea	GCA_023638055.1	0.087955	congeneric	1
as_reported	GCA_017094525.1	Halapricum	Archaea	GCA_025517535.1	0.118834	congeneric	1
no_self_strain	GCA_017094525.1	Halapricum	Archaea	GCA_025517535.1	0.118834	congeneric	1
novel_species	GCA_017094525.1	Halapricum	Archaea	GCA_025517535.1	0.118834	congeneric	1
as_reported	GCA_017352095.1	Natrinema	Archaea	GCA_002494345.1	0.045274	congeneric	1
no_self_strain	GCA_017352095.1	Natrinema	Archaea	GCA_002494345.1	0.045274	congeneric	1
novel_species	GCA_017352095.1	Natrinema	Archaea	GCA_002494345.1	0.045274	congeneric	1
as_reported	GCA_017352155.2	Haloterrigena	Archaea	GCA_037914945.1	0.121122	congeneric	1
no_self_strain	GCA_017352155.2	Haloterrigena	Archaea	GCA_037914945.1	0.121122	congeneric	1
novel_species	GCA_017352155.2	Haloterrigena	Archaea	GCA_037914945.1	0.121122	congeneric	1
as_reported	GCA_017357105.2	Natronosalvus	Archaea	GCA_024204665.1	0.074652	congeneric	1
no_self_strain	GCA_017357105.2	Natronosalvus	Archaea	GCA_024204665.1	0.074652	congeneric	1
novel_species	GCA_017357105.2	Natronosalvus	Archaea	GCA_024204665.1	0.074652	congeneric	1
as_reported	GCA_017357525.1	Methanofollis	Archaea	GCA_019633745.1	0.089522	congeneric	1
no_self_strain	GCA_017357525.1	Methanofollis	Archaea	GCA_019633745.1	0.089522	congeneric	1
novel_species	GCA_017357525.1	Methanofollis	Archaea	GCA_019633745.1	0.089522	congeneric	1
as_reported	GCA_017873335.1	Thermococcus	Archaea	GCA_000009965.1	0.121798	congeneric	1
no_self_strain	GCA_017873335.1	Thermococcus	Archaea	GCA_000009965.1	0.121798	congeneric	1
novel_species	GCA_017873335.1	Thermococcus	Archaea	GCA_000009965.1	0.121798	congeneric	1
as_reported	GCA_017873415.1	Methanolobus	Archaea	GCA_900100715.1	0.140086	congeneric	1
no_self_strain	GCA_017873415.1	Methanolobus	Archaea	GCA_900100715.1	0.140086	congeneric	1
novel_species	GCA_017873415.1	Methanolobus	Archaea	GCA_900100715.1	0.140086	congeneric	1
as_reported	GCA_017873555.1	Halorubrum	Archaea	GCA_039522705.1	0.000043	same_species	1
no_self_strain	GCA_017873555.1	Halorubrum	Archaea	GCA_039522705.1	0.000043	same_species	1
novel_species	GCA_017873555.1	Halorubrum	Archaea	GCA_000337395.1	0.083130	congeneric	1
as_reported	GCA_017873625.1	Methanobacterium	Archaea	GCA_030296735.1	0.000417	same_species	1
no_self_strain	GCA_017873625.1	Methanobacterium	Archaea	GCA_030296735.1	0.000417	same_species	1
novel_species	GCA_017873625.1	Methanobacterium	Archaea	GCA_030296715.1	0.154457	congeneric	1
as_reported	GCA_017873775.1	Halarchaeum	Archaea	GCA_014647115.1	0.000029	same_species	1
no_self_strain	GCA_017873775.1	Halarchaeum	Archaea	GCA_014647115.1	0.000029	same_species	1
novel_species	GCA_017873775.1	Halarchaeum	Archaea	GCA_017874695.1	0.086694	congeneric	1
as_reported	GCA_017873815.1	Halorubrum	Archaea	GCA_055396225.1	0.110543	congeneric	1
no_self_strain	GCA_017873815.1	Halorubrum	Archaea	GCA_055396225.1	0.110543	congeneric	1
novel_species	GCA_017873815.1	Halorubrum	Archaea	GCA_055396225.1	0.110543	congeneric	1
as_reported	GCA_017873855.1	Methanolinea	Archaea	GCA_023702065.1	0.279978	inter_genus	0
no_self_strain	GCA_017873855.1	Methanolinea	Archaea	GCA_023702065.1	0.279978	inter_genus	0
novel_species	GCA_017873855.1	Methanolinea	Archaea	GCA_023702065.1	0.279978	inter_genus	0
as_reported	GCA_017874235.1	Halolamina	Archaea	GCA_000739555.1	0.130149	congeneric	1
no_self_strain	GCA_017874235.1	Halolamina	Archaea	GCA_000739555.1	0.130149	congeneric	1
novel_species	GCA_017874235.1	Halolamina	Archaea	GCA_000739555.1	0.130149	congeneric	1
as_reported	GCA_017874375.1	Methanohalophilus	Archaea	GCA_900114835.1	0.243761	inter_genus	0
no_self_strain	GCA_017874375.1	Methanohalophilus	Archaea	GCA_900114835.1	0.243761	inter_genus	0
novel_species	GCA_017874375.1	Methanohalophilus	Archaea	GCA_900114835.1	0.243761	inter_genus	0
as_reported	GCA_017874455.1	Methanobacterium	Archaea	GCA_000214725.1	0.218593	congeneric	1
no_self_strain	GCA_017874455.1	Methanobacterium	Archaea	GCA_000214725.1	0.218593	congeneric	1
novel_species	GCA_017874455.1	Methanobacterium	Archaea	GCA_000214725.1	0.218593	congeneric	1
as_reported	GCA_017874695.1	Halarchaeum	Archaea	GCA_014647155.1	0.013040	same_species	1
no_self_strain	GCA_017874695.1	Halarchaeum	Archaea	GCA_014647155.1	0.013040	same_species	1
novel_species	GCA_017874695.1	Halarchaeum	Archaea	GCA_017873775.1	0.086694	congeneric	1
as_reported	GCA_017875815.1	Methanococcus	Archaea	GCA_016907005.1	0.000252	same_species	1
no_self_strain	GCA_017875815.1	Methanococcus	Archaea	GCA_016907005.1	0.000252	same_species	1
novel_species	GCA_017875815.1	Methanococcus	Archaea	GCA_054506835.1	0.100636	congeneric	1
as_reported	GCA_018132105.1	Methanocalculus	Archaea	GCA_024170505.1	0.092849	congeneric	1
no_self_strain	GCA_018132105.1	Methanocalculus	Archaea	GCA_024170505.1	0.092849	congeneric	1
novel_species	GCA_018132105.1	Methanocalculus	Archaea	GCA_024170505.1	0.092849	congeneric	1
as_reported	GCA_018141185.1	Methanobacterium	Archaea	GCA_054656995.1	0.014211	congeneric	1
no_self_strain	GCA_018141185.1	Methanobacterium	Archaea	GCA_054656995.1	0.014211	congeneric	1
novel_species	GCA_018141185.1	Methanobacterium	Archaea	GCA_054656995.1	0.014211	congeneric	1
as_reported	GCA_018200015.1	Haloarcula	Archaea	GCA_000337275.1	0.000281	same_strain	1
no_self_strain	GCA_018200015.1	Haloarcula	Archaea	GCA_005310945.1	0.018029	same_species	1
novel_species	GCA_018200015.1	Haloarcula	Archaea	GCA_003634715.1	0.018737	congeneric	1
as_reported	GCA_018228765.1	Halorubrum	Archaea	GCA_000337395.1	0.058067	congeneric	1
no_self_strain	GCA_018228765.1	Halorubrum	Archaea	GCA_000337395.1	0.058067	congeneric	1
novel_species	GCA_018228765.1	Halorubrum	Archaea	GCA_000337395.1	0.058067	congeneric	1
as_reported	GCA_018502485.1	Methanospirillum	Archaea	GCA_000013445.1	0.169279	congeneric	1
no_self_strain	GCA_018502485.1	Methanospirillum	Archaea	GCA_000013445.1	0.169279	congeneric	1
novel_species	GCA_018502485.1	Methanospirillum	Archaea	GCA_000013445.1	0.169279	congeneric	1
as_reported	GCA_018687785.1	Methanovulcanius	Archaea	GCA_026684035.1	0.252420	inter_genus	0
no_self_strain	GCA_018687785.1	Methanovulcanius	Archaea	GCA_026684035.1	0.252420	inter_genus	0
novel_species	GCA_018687785.1	Methanovulcanius	Archaea	GCA_026684035.1	0.252420	inter_genus	0
as_reported	GCA_019061225.1	Haloarcula	Archaea	GCA_010119195.1	0.000091	same_species	1
no_self_strain	GCA_019061225.1	Haloarcula	Archaea	GCA_010119195.1	0.000091	same_species	1
novel_species	GCA_019061225.1	Haloarcula	Archaea	GCA_037078405.1	0.125099	congeneric	1
as_reported	GCA_019175345.1	Saccharolobus	Archaea	GCA_000022485.1	0.046903	congeneric	1
no_self_strain	GCA_019175345.1	Saccharolobus	Archaea	GCA_000022485.1	0.046903	congeneric	1
novel_species	GCA_019175345.1	Saccharolobus	Archaea	GCA_000022485.1	0.046903	congeneric	1
as_reported	GCA_019599405.1	Haloarcula	Archaea	GCA_029338235.1	0.080280	congeneric	1
no_self_strain	GCA_019599405.1	Haloarcula	Archaea	GCA_029338235.1	0.080280	congeneric	1
novel_species	GCA_019599405.1	Haloarcula	Archaea	GCA_029338235.1	0.080280	congeneric	1
as_reported	GCA_019599465.1	Haloarcula	Archaea	GCA_014647235.1	0.097811	congeneric	1
no_self_strain	GCA_019599465.1	Haloarcula	Archaea	GCA_014647235.1	0.097811	congeneric	1
novel_species	GCA_019599465.1	Haloarcula	Archaea	GCA_014647235.1	0.097811	congeneric	1
as_reported	GCA_019599505.1	Haloarcula	Archaea	GCA_010119205.1	0.068286	congeneric	1
no_self_strain	GCA_019599505.1	Haloarcula	Archaea	GCA_010119205.1	0.068286	congeneric	1
novel_species	GCA_019599505.1	Haloarcula	Archaea	GCA_010119205.1	0.068286	congeneric	1
as_reported	GCA_019599515.1	Haloarcula	Archaea	GCA_014647235.1	0.000209	same_species	1
no_self_strain	GCA_019599515.1	Haloarcula	Archaea	GCA_014647235.1	0.000209	same_species	1
novel_species	GCA_019599515.1	Haloarcula	Archaea	GCA_019599465.1	0.098007	congeneric	1
as_reported	GCA_019633745.1	Methanofollis	Archaea	GCA_017357525.1	0.089522	congeneric	1
no_self_strain	GCA_019633745.1	Methanofollis	Archaea	GCA_017357525.1	0.089522	congeneric	1
novel_species	GCA_019633745.1	Methanofollis	Archaea	GCA_017357525.1	0.089522	congeneric	1
as_reported	GCA_019669965.1	Methanoculleus	Archaea	GCA_001315965.1	0.006517	same_species	1
no_self_strain	GCA_019669965.1	Methanoculleus	Archaea	GCA_001315965.1	0.006517	same_species	1
novel_species	GCA_019669965.1	Methanoculleus	Archaea	GCA_025384765.1	0.076760	congeneric	1
as_reported	GCA_019704315.1	Stygiolobus	Archaea	GCA_009729035.1	0.247037	congeneric	1
no_self_strain	GCA_019704315.1	Stygiolobus	Archaea	GCA_009729035.1	0.247037	congeneric	1
novel_species	GCA_019704315.1	Stygiolobus	Archaea	GCA_009729035.1	0.247037	congeneric	1
as_reported	GCA_019823105.1	Halobaculum	Archaea	GCA_019880245.1	0.041299	congeneric	1
no_self_strain	GCA_019823105.1	Halobaculum	Archaea	GCA_019880245.1	0.041299	congeneric	1
novel_species	GCA_019823105.1	Halobaculum	Archaea	GCA_019880245.1	0.041299	congeneric	1
as_reported	GCA_019880225.1	Halobaculum	Archaea	GCA_040025155.1	0.071691	congeneric	1
no_self_strain	GCA_019880225.1	Halobaculum	Archaea	GCA_040025155.1	0.071691	congeneric	1
novel_species	GCA_019880225.1	Halobaculum	Archaea	GCA_040025155.1	0.071691	congeneric	1
as_reported	GCA_019880245.1	Halobaculum	Archaea	GCA_042429545.1	0.000005	same_species	1
no_self_strain	GCA_019880245.1	Halobaculum	Archaea	GCA_042429545.1	0.000005	same_species	1
novel_species	GCA_019880245.1	Halobaculum	Archaea	GCA_019823105.1	0.041299	congeneric	1
as_reported	GCA_019931065.1	Methanobacterium	Archaea	GCA_017874455.1	0.258493	congeneric	1
no_self_strain	GCA_019931065.1	Methanobacterium	Archaea	GCA_017874455.1	0.258493	congeneric	1
novel_species	GCA_019931065.1	Methanobacterium	Archaea	GCA_017874455.1	0.258493	congeneric	1
as_reported	GCA_020011555.1	Methanimicrococcus	Archaea	GCA_004363215.1	0.000033	same_species	1
no_self_strain	GCA_020011555.1	Methanimicrococcus	Archaea	GCA_004363215.1	0.000033	same_species	1
novel_species	GCA_020011555.1	Methanimicrococcus	Archaea	GCA_032594435.1	0.149146	congeneric	1
as_reported	GCA_020097815.1	Haloprofundus	Archaea	GCA_003439925.1	0.090438	congeneric	1
no_self_strain	GCA_020097815.1	Haloprofundus	Archaea	GCA_003439925.1	0.090438	congeneric	1
novel_species	GCA_020097815.1	Haloprofundus	Archaea	GCA_003439925.1	0.090438	congeneric	1
as_reported	GCA_020097835.1	Haloprofundus	Archaea	GCA_003439925.1	0.100706	congeneric	1
no_self_strain	GCA_020097835.1	Haloprofundus	Archaea	GCA_003439925.1	0.100706	congeneric	1
novel_species	GCA_020097835.1	Haloprofundus	Archaea	GCA_003439925.1	0.100706	congeneric	1
as_reported	GCA_020150815.1	Haloprofundus	Archaea	GCA_003439925.1	0.108738	congeneric	1
no_self_strain	GCA_020150815.1	Haloprofundus	Archaea	GCA_003439925.1	0.108738	congeneric	1
novel_species	GCA_020150815.1	Haloprofundus	Archaea	GCA_003439925.1	0.108738	congeneric	1
as_reported	GCA_020177375.1	Saliphagus	Archaea	GCA_042652265.1	0.000139	same_species	1
no_self_strain	GCA_020177375.1	Saliphagus	Archaea	GCA_042652265.1	0.000139	same_species	1
novel_species	GCA_020177375.1	Saliphagus	Archaea	GCA_000337695.1	0.186761	inter_genus	0
as_reported	GCA_020217425.1	Halomicrobium	Archaea	GCA_020405185.1	0.080791	congeneric	1
no_self_strain	GCA_020217425.1	Halomicrobium	Archaea	GCA_020405185.1	0.080791	congeneric	1
novel_species	GCA_020217425.1	Halomicrobium	Archaea	GCA_020405185.1	0.080791	congeneric	1
as_reported	GCA_020386975.1	Thermococcus	Archaea	GCA_000246985.3	0.084659	congeneric	1
no_self_strain	GCA_020386975.1	Thermococcus	Archaea	GCA_000246985.3	0.084659	congeneric	1
novel_species	GCA_020386975.1	Thermococcus	Archaea	GCA_000246985.3	0.084659	congeneric	1
as_reported	GCA_020405185.1	Halomicrobium	Archaea	GCA_020217425.1	0.080791	congeneric	1
no_self_strain	GCA_020405185.1	Halomicrobium	Archaea	GCA_020217425.1	0.080791	congeneric	1
novel_species	GCA_020405185.1	Halomicrobium	Archaea	GCA_020217425.1	0.080791	congeneric	1
as_reported	GCA_020405205.1	Natrinema	Archaea	GCA_029502005.1	0.062659	congeneric	1
no_self_strain	GCA_020405205.1	Natrinema	Archaea	GCA_029502005.1	0.062659	congeneric	1
novel_species	GCA_020405205.1	Natrinema	Archaea	GCA_029502005.1	0.062659	congeneric	1
as_reported	GCA_020515625.1	Natrinema	Archaea	GCA_000337615.1	0.118516	congeneric	1
no_self_strain	GCA_020515625.1	Natrinema	Archaea	GCA_000337615.1	0.118516	congeneric	1
novel_species	GCA_020515625.1	Natrinema	Archaea	GCA_000337615.1	0.118516	congeneric	1
as_reported	GCA_020567425.1	Salinirubrum	Archaea	GCA_042657545.1	0.000021	same_species	1
no_self_strain	GCA_020567425.1	Salinirubrum	Archaea	GCA_042657545.1	0.000021	same_species	1
novel_species	GCA_020567425.1	Salinirubrum	Archaea	GCA_900103715.1	0.194429	inter_genus	0
as_reported	GCA_020567525.1	Halorubellus	Archaea	GCA_042662365.1	0.074688	congeneric	1
no_self_strain	GCA_020567525.1	Halorubellus	Archaea	GCA_042662365.1	0.074688	congeneric	1
novel_species	GCA_020567525.1	Halorubellus	Archaea	GCA_042662365.1	0.074688	congeneric	1
as_reported	GCA_020614375.1	Haladaptatus	Archaea	GCA_020618475.1	0.103516	congeneric	1
no_self_strain	GCA_020614375.1	Haladaptatus	Archaea	GCA_020618475.1	0.103516	congeneric	1
novel_species	GCA_020614375.1	Haladaptatus	Archaea	GCA_020618475.1	0.103516	congeneric	1
as_reported	GCA_020614395.1	Salarchaeum	Archaea	GCA_039522645.1	0.000002	same_species	1
no_self_strain	GCA_020614395.1	Salarchaeum	Archaea	GCA_039522645.1	0.000002	same_species	1
novel_species	GCA_020614395.1	Salarchaeum	Archaea	GCA_001488575.1	0.173336	inter_genus	0
as_reported	GCA_020618475.1	Haladaptatus	Archaea	GCA_020614375.1	0.103516	congeneric	1
no_self_strain	GCA_020618475.1	Haladaptatus	Archaea	GCA_020614375.1	0.103516	congeneric	1
novel_species	GCA_020618475.1	Haladaptatus	Archaea	GCA_020614375.1	0.103516	congeneric	1
as_reported	GCA_020685265.1	Methanimicrococcus	Archaea	GCA_004363215.1	0.000103	same_species	1
no_self_strain	GCA_020685265.1	Methanimicrococcus	Archaea	GCA_004363215.1	0.000103	same_species	1
novel_species	GCA_020685265.1	Methanimicrococcus	Archaea	GCA_032594435.1	0.149146	congeneric	1
as_reported	GCA_020700235.1	Haladaptatus	Archaea	GCA_039544045.1	0.000079	same_species	1
no_self_strain	GCA_020700235.1	Haladaptatus	Archaea	GCA_039544045.1	0.000079	same_species	1
novel_species	GCA_020700235.1	Haladaptatus	Archaea	GCA_900156425.1	0.120346	congeneric	1
as_reported	GCA_020736485.1	Halobacterium	Archaea	GCA_014202515.1	0.000944	same_species	1
no_self_strain	GCA_020736485.1	Halobacterium	Archaea	GCA_014202515.1	0.000944	same_species	1
novel_species	GCA_020736485.1	Halobacterium	Archaea	GCA_021729015.1	0.145534	congeneric	1
as_reported	GCA_020886315.1	Saccharolobus	Archaea	GCA_000022485.1	0.176252	congeneric	1
no_self_strain	GCA_020886315.1	Saccharolobus	Archaea	GCA_000022485.1	0.176252	congeneric	1
novel_species	GCA_020886315.1	Saccharolobus	Archaea	GCA_000022485.1	0.176252	congeneric	1
as_reported	GCA_021023085.1	Methanooceanicella	Archaea	GCA_000063445.1	0.283502	inter_genus	0
no_self_strain	GCA_021023085.1	Methanooceanicella	Archaea	GCA_000063445.1	0.283502	inter_genus	0
novel_species	GCA_021023085.1	Methanooceanicella	Archaea	GCA_000063445.1	0.283502	inter_genus	0
as_reported	GCA_021184045.1	Methanococcoides	Archaea	GCA_000765475.1	0.044233	congeneric	1
no_self_strain	GCA_021184045.1	Methanococcoides	Archaea	GCA_000765475.1	0.044233	congeneric	1
novel_species	GCA_021184045.1	Methanococcoides	Archaea	GCA_000765475.1	0.044233	congeneric	1
as_reported	GCA_021233415.1	Halobacterium	Archaea	GCA_042647965.1	0.000002	same_species	1
no_self_strain	GCA_021233415.1	Halobacterium	Archaea	GCA_042647965.1	0.000002	same_species	1
novel_species	GCA_021233415.1	Halobacterium	Archaea	GCA_001488575.1	0.139576	congeneric	1
as_reported	GCA_021233435.1	Halobacterium	Archaea	GCA_001488575.1	0.083130	congeneric	1
no_self_strain	GCA_021233435.1	Halobacterium	Archaea	GCA_001488575.1	0.083130	congeneric	1
novel_species	GCA_021233435.1	Halobacterium	Archaea	GCA_001488575.1	0.083130	congeneric	1
as_reported	GCA_021249345.1	Halobacterium	Archaea	GCA_021233415.1	0.142910	congeneric	1
no_self_strain	GCA_021249345.1	Halobacterium	Archaea	GCA_021233415.1	0.142910	congeneric	1
novel_species	GCA_021249345.1	Halobacterium	Archaea	GCA_021233415.1	0.142910	congeneric	1
as_reported	GCA_021249405.1	Halobacterium	Archaea	GCA_021233415.1	0.151946	congeneric	1
no_self_strain	GCA_021249405.1	Halobacterium	Archaea	GCA_021233415.1	0.151946	congeneric	1
novel_species	GCA_021249405.1	Halobacterium	Archaea	GCA_021233415.1	0.151946	congeneric	1
as_reported	GCA_021729015.1	Halobacterium	Archaea	GCA_055390035.1	0.000038	same_species	1
no_self_strain	GCA_021729015.1	Halobacterium	Archaea	GCA_055390035.1	0.000038	same_species	1
novel_species	GCA_021729015.1	Halobacterium	Archaea	GCA_900110535.1	0.110895	congeneric	1
as_reported	GCA_022064045.1	Metallosphaera	Archaea	GCA_000016605.1	0.176630	congeneric	1
no_self_strain	GCA_022064045.1	Metallosphaera	Archaea	GCA_000016605.1	0.176630	congeneric	1
novel_species	GCA_022064045.1	Metallosphaera	Archaea	GCA_000016605.1	0.176630	congeneric	1
as_reported	GCA_022869805.1	Halosolutus	Archaea	GCA_023566055.1	0.102486	congeneric	1
